method,theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions
stage2_dad,15,159,"[11, 3, 27]","[1.7348200530226765, 3.35271459201231, 1.203162679705365]",0.825,0.2,0.625,True,0.00472346757305786,0,0,nan
stage2_dad,0,160,"[11, 3, 27]","[1.541304509948222, 3.067494804370837, 2.971341004609577]",0.7749999999999999,0.1,0.6749999999999999,True,0.004697830212535337,0,0,nan
stage2_dad,1,161,"[11, 3, 27]","[1.8738975590225768, 4.470874253652, 2.3317446985911223]",0.8500000000000001,0.1,0.7500000000000001,True,0.004686090484028682,0,0,nan
stage2_dad,2,162,"[11, 3, 27]","[2.047571506839061, 3.623117972235939, 2.519739258279111]",0.8750000000000001,0.3,0.5750000000000002,True,0.004703335842350498,0,0,nan
stage2_dad,3,163,"[11, 3, 27]","[3.4267076323949577, 6.521197403168735, 2.1626004152329994]",0.8625000000000002,0.5,0.36250000000000016,True,0.004818185116164386,0,0,nan
stage2_dad,4,164,"[11, 3, 27]","[2.6269806355997845, 2.9545005551608745, 1.9943260041166582]",0.9125,0.4,0.5125,True,0.004737171024316922,0,0,nan
stage2_dad,5,165,"[11, 3, 27]","[1.9484659029952447, 6.226555560288449, 2.9638249635380927]",0.6875,0.25,0.4375,True,0.004741637094411999,0,0,nan
stage2_dad,6,166,"[11, 3, 27]","[3.4348722427599583, 3.388174350203598, 1.6322647678332425]",0.9625,0.6,0.36250000000000004,True,0.004761891323141754,0,0,nan
stage2_dad,7,167,"[11, 3, 27]","[3.4645530681797707, 4.77027541831011, 1.6980671504271572]",1.0,0.6,0.4,True,0.004799838847247884,0,0,nan
stage2_dad,8,168,"[11, 3, 27]","[1.416784886160829, 6.040447045901518, 1.8390530799576283]",0.6375,0.1,0.5375,True,0.004740258533274755,0,0,nan
stage2_dad,9,169,"[11, 3, 27]","[2.304122299409902, 7.035715886983427, 1.6952700683283979]",0.825,0.35,0.475,True,0.004776177025632933,0,0,nan
stage2_dad,10,170,"[11, 3, 27]","[1.5576849910510846, 3.250418244454333, 2.8553451608066345]",0.8125,0.15,0.6625,True,0.004801417235285044,0,0,nan
stage2_dad,11,171,"[11, 3, 27]","[1.483615162177479, 3.2880989896401003, 1.3817577226253277]",0.7874999999999999,0.1,0.6874999999999999,True,0.004727051651570946,0,0,nan
stage2_dad,12,172,"[11, 3, 27]","[3.4155446469219237, 3.6914615998899514, 1.653006051748735]",0.9125,0.6,0.3125,True,0.00470893902820535,0,0,nan
stage2_dad,13,173,"[11, 3, 27]","[2.8806358348019785, 3.2204586837471076, 1.6601752105933985]",0.9125,0.45,0.46249999999999997,True,0.004792946390807629,0,0,nan
stage2_dad,14,174,"[11, 3, 27]","[2.116662672312275, 4.641951588022159, 1.506563699416558]",0.9000000000000001,0.3,0.6000000000000001,True,0.0047874178271740675,0,0,nan
stage2_dad,15,175,"[11, 3, 27]","[1.841157176398435, 3.401982252877029, 1.2865803285705506]",0.8125,0.2,0.6125,True,0.004862007714109495,0,0,nan
stage2_dad,0,176,"[11, 3, 27]","[1.2712640478734145, 3.042260232059677, 2.960609005840039]",0.8,0.1,0.7000000000000001,True,0.0049031953676603734,0,0,nan
stage2_dad,1,177,"[11, 3, 27]","[1.8782885048632312, 4.481184725693001, 2.2588296207226475]",0.8250000000000001,0.1,0.7250000000000001,True,0.004934078606311232,0,0,nan
stage2_dad,2,178,"[11, 3, 27]","[2.086234454467748, 3.5298392137153125, 2.474983997392539]",0.8625,0.3,0.5625,True,0.004831046593608335,0,0,nan
stage2_dad,3,179,"[11, 3, 27]","[3.339894653143426, 6.476903209230626, 2.2038947721594684]",0.9125000000000002,0.5,0.4125000000000002,True,0.004844847455387935,0,0,nan
stage2_dad,4,180,"[11, 3, 27]","[2.7704275460491603, 2.810906468360584, 1.818875809424589]",0.925,0.4,0.525,True,0.004761959658935666,0,0,nan
stage2_dad,5,181,"[11, 3, 27]","[1.8780344885361173, 6.33751725196179, 2.7999180261509555]",0.7000000000000001,0.25,0.45000000000000007,True,0.004769588471390307,0,0,nan
stage2_dad,6,182,"[11, 3, 27]","[3.4301030453437797, 3.4254383347760986, 1.5675997849499144]",0.9625,0.6,0.36250000000000004,True,0.0047171469195745885,0,0,nan
stage2_dad,7,183,"[11, 3, 27]","[3.6963144365959972, 4.645513458674624, 1.9361693316143547]",0.975,0.6,0.375,True,0.004672781011322513,0,0,nan
stage2_dad,8,184,"[11, 3, 27]","[1.659313987256962, 6.0022727492471, 1.9738763115377722]",0.7125,0.1,0.6125,True,0.004683815699536353,0,0,nan
stage2_dad,9,185,"[11, 3, 27]","[2.1250703810670473, 7.106212504665462, 1.4952050661060887]",0.8125,0.35,0.4625,True,0.004688133136369288,0,0,nan
stage2_dad,10,186,"[11, 3, 27]","[1.5679201334834054, 3.35525724284347, 2.7742763915846904]",0.8,0.15,0.65,True,0.0047503168461844325,0,0,nan
stage2_dad,11,187,"[11, 3, 27]","[1.5933738577999979, 3.18550388582931, 1.0985514127903078]",0.7875,0.1,0.6875,True,0.0047762209142092615,0,0,nan
stage2_dad,12,188,"[11, 3, 27]","[3.4904265664930914, 3.586120531607817, 1.7420085145372548]",0.9125,0.6,0.3125,True,0.00480855637579225,0,0,nan
stage2_dad,13,189,"[11, 3, 27]","[2.769371545305391, 3.4165636596025943, 1.6303472055772352]",0.9,0.45,0.45,True,0.004847706237342209,0,0,nan
stage2_dad,14,190,"[11, 3, 27]","[2.1130105552250447, 4.706856127187202, 1.4121388098559509]",0.9000000000000001,0.3,0.6000000000000001,True,0.004814314044779167,0,0,nan
stage2_dad,15,191,"[11, 3, 27]","[1.6976012154508662, 3.28302441411023, 1.3792139475517133]",0.825,0.2,0.625,True,0.004805932374438271,0,0,nan
stage2_dad,0,192,"[11, 3, 27]","[1.433076973482161, 3.1562009421223856, 3.2539658677411283]",0.775,0.1,0.675,True,0.004869327531196177,0,0,nan
stage2_dad,1,193,"[11, 3, 27]","[1.6756093919100976, 4.425240063412637, 2.5096975722950603]",0.8625,0.1,0.7625000000000001,True,0.004858660133322701,0,0,nan
stage2_dad,2,194,"[11, 3, 27]","[2.1259641108534857, 3.439389600090878, 2.495478674693669]",0.875,0.3,0.575,True,0.004829309007618576,0,0,nan
stage2_dad,3,195,"[11, 3, 27]","[3.3427331001103266, 6.521726412044985, 2.266104511920578]",0.8750000000000001,0.5,0.3750000000000001,True,0.0047344850609079,0,0,nan
stage2_dad,4,196,"[11, 3, 27]","[2.677327503996879, 2.8814800160098195, 1.7910546660566538]",0.9,0.4,0.5,True,0.004654434975236654,0,0,nan
stage2_dad,5,197,"[11, 3, 27]","[2.0479391075165356, 6.377151724734705, 2.9523861435629923]",0.6999999999999998,0.25,0.44999999999999984,True,0.004651348397601396,0,0,nan
stage2_dad,6,198,"[11, 3, 27]","[3.3774911930397336, 3.4836942860629403, 1.6618734061164107]",0.9625,0.6,0.36250000000000004,True,0.00476384736248292,0,0,nan
stage2_dad,7,199,"[11, 3, 27]","[3.5431606405273506, 4.809737998619993, 1.8022570321309452]",1.0,0.6,0.4,True,0.004816403932636604,0,0,nan
stage2_dad,8,200,"[11, 3, 27]","[1.6956700906871311, 6.085937461307542, 1.7882839679651277]",0.7000000000000001,0.1,0.6000000000000001,True,0.004798780893906951,0,0,nan
stage2_dad,9,201,"[11, 3, 27]","[2.076507220591508, 7.054042147894049, 1.6435637138395565]",0.7999999999999999,0.35,0.44999999999999996,True,0.004770969069795683,0,0,nan
stage2_dad,10,202,"[11, 3, 27]","[1.5057726780237297, 3.382259710682908, 2.815038520132705]",0.8125,0.15,0.6625,True,0.004827981116250157,0,0,nan
stage2_dad,11,203,"[11, 3, 27]","[1.5604935112859861, 3.1132602560487004, 1.3708224214505789]",0.7374999999999999,0.1,0.6375,True,0.004845967632718384,0,0,nan
stage2_dad,12,204,"[11, 3, 27]","[3.512675814688376, 3.5662411366355324, 1.618432577725387]",0.9125,0.6,0.3125,True,0.004700535529991612,0,0,nan
stage2_dad,13,205,"[11, 3, 27]","[2.8201901048773195, 3.3984543877678766, 1.6438957148987523]",0.9375,0.45,0.4875,True,0.004705902509158477,0,0,nan
stage2_dad,14,206,"[11, 3, 27]","[2.1353939009697327, 4.842429756584044, 1.3390131276272523]",0.9000000000000001,0.3,0.6000000000000001,True,0.004783524316735566,0,0,nan
stage2_dad,15,207,"[11, 3, 27]","[1.6116408719372877, 3.29279649505609, 1.3198782503685356]",0.85,0.2,0.6499999999999999,True,0.004849779012147337,0,0,nan
stage2_dad,0,208,"[11, 3, 27]","[1.614024242925706, 3.0369075243334387, 3.062078637998489]",0.8,0.1,0.7000000000000001,True,0.004801006114576012,0,0,nan
stage2_dad,1,209,"[11, 3, 27]","[1.824217790411813, 4.394139706979603, 2.4022723326410285]",0.8500000000000001,0.1,0.7500000000000001,True,0.004774912697030231,0,0,nan
stage2_dad,2,210,"[11, 3, 27]","[1.9338217254983605, 3.5124565682949354, 2.320060018393]",0.8375,0.3,0.5375000000000001,True,0.004763989883940667,0,0,nan
stage2_dad,3,211,"[11, 3, 27]","[3.341627531602909, 6.510912083264051, 2.201126127933546]",0.9125000000000002,0.5,0.4125000000000002,True,0.0047759542358107865,0,0,nan
stage2_dad,4,212,"[11, 3, 27]","[2.685543949279293, 2.914694355441512, 1.8999207110428065]",0.8625,0.4,0.4625,True,0.004749995830934495,0,0,nan
stage2_dad,5,213,"[11, 3, 27]","[1.8419809628344808, 6.221413917850714, 2.881253423545942]",0.7,0.25,0.44999999999999996,True,0.004793569562025368,0,0,nan
stage2_dad,6,214,"[11, 3, 27]","[3.3754891014972856, 3.3416203195180483, 1.6606565701741989]",0.9625,0.6,0.36250000000000004,True,0.004805960023077205,0,0,nan
stage2_dad,7,215,"[11, 3, 27]","[3.591046205457047, 4.796665377829403, 1.88470872337243]",1.0,0.6,0.4,True,0.00478756136726588,0,0,nan
stage2_dad,8,216,"[11, 3, 27]","[1.479526777048275, 6.021724444007088, 1.8788801675907056]",0.6375000000000001,0.1,0.5375000000000001,True,0.00472459098091349,0,0,nan
stage2_dad,9,217,"[11, 3, 27]","[2.2367644930333332, 7.0353851454474805, 1.5295743304210805]",0.8125,0.35,0.4625,True,0.00476215552771464,0,0,nan
stage2_dad,10,218,"[11, 3, 27]","[1.5534200114387582, 3.253978925419804, 2.8014355737637127]",0.8,0.15,0.65,True,0.0047076084883883595,0,0,nan
stage2_dad,11,219,"[11, 3, 27]","[1.4553139679230827, 3.0705185376517536, 1.3669945436496636]",0.7875,0.1,0.6875,True,0.004739569762023166,0,0,nan
stage2_dad,12,220,"[11, 3, 27]","[3.524014878202814, 3.824356440126578, 1.5339460361410346]",0.9125,0.6,0.3125,True,0.004858042579144239,0,0,nan
stage2_dad,13,221,"[11, 3, 27]","[2.840812918357931, 3.2525392990909454, 1.4846992944980844]",0.9375,0.45,0.4875,True,0.004897887731203809,0,0,nan
stage2_dad,14,222,"[11, 3, 27]","[2.014846613778714, 4.708337906376193, 1.3016689914867772]",0.9000000000000001,0.3,0.6000000000000001,True,0.004850211553275585,0,0,nan
stage2_dad,15,223,"[11, 3, 27]","[1.7391046426556185, 3.3927690626896223, 1.280948006970099]",0.825,0.2,0.625,True,0.004793438129127026,0,0,nan
stage2_dad,0,224,"[11, 3, 27]","[1.531064774949932, 3.228057152874296, 3.026656295530307]",0.8125000000000001,0.1,0.7125000000000001,True,0.004719581629615277,0,0,nan
stage2_dad,1,225,"[11, 3, 27]","[1.5890208650746744, 4.344744215021266, 2.3184007784200493]",0.8500000000000001,0.1,0.7500000000000001,True,0.004719114542240277,0,0,nan
stage2_dad,2,226,"[11, 3, 27]","[2.0293266868480737, 3.5164197811464106, 2.4263164602782608]",0.8875000000000001,0.3,0.5875000000000001,True,0.004743466881336644,0,0,nan
stage2_dad,3,227,"[11, 3, 27]","[3.2896274533971415, 6.580565015498055, 2.0627979884043937]",0.9000000000000001,0.5,0.40000000000000013,True,0.004716769733931869,0,0,nan
stage2_dad,4,228,"[11, 3, 27]","[2.5744914241863164, 2.9482229514854814, 1.773247652552619]",0.9125,0.4,0.5125,True,0.004734783200547099,0,0,nan
stage2_dad,5,229,"[11, 3, 27]","[2.1255549699114376, 6.227563683799096, 2.7337940779419476]",0.725,0.25,0.475,True,0.0047665163583587855,0,0,nan
stage2_dad,6,230,"[11, 3, 27]","[3.3849454819014144, 3.347880726871708, 1.7552469103663166]",0.9625,0.6,0.36250000000000004,True,0.004757391317980364,0,0,nan
stage2_dad,7,231,"[11, 3, 27]","[3.5534812560936424, 4.643190416929983, 1.7143507663006776]",0.975,0.6,0.375,True,0.004729213396785781,0,0,nan
stage2_dad,8,232,"[11, 3, 27]","[1.7395142457561217, 5.851559164362565, 1.9006141868122972]",0.675,0.1,0.5750000000000001,True,0.004702590522356331,0,0,nan
stage2_dad,9,233,"[11, 3, 27]","[2.119631709099263, 6.87226812804874, 1.6756724912048293]",0.8125,0.35,0.4625,True,0.004602585104294121,0,0,nan
stage2_dad,10,234,"[11, 3, 27]","[1.473161701011733, 3.4462741859654904, 2.8276905876396765]",0.8125000000000001,0.15,0.6625000000000001,True,0.004666246386477724,0,0,nan
stage2_dad,11,235,"[11, 3, 27]","[1.594825835195264, 3.172589305701303, 1.2791120775266993]",0.7999999999999999,0.1,0.7,True,0.00472934334538877,0,0,nan
stage2_dad,12,236,"[11, 3, 27]","[3.514404348668326, 3.6166302916820863, 1.6563684896170638]",0.9125,0.6,0.3125,True,0.004753508779685944,0,0,nan
stage2_dad,13,237,"[11, 3, 27]","[2.817995233532761, 3.321288628739889, 1.5714464078714414]",0.9375,0.45,0.4875,True,0.004726066807052121,0,0,nan
stage2_dad,14,238,"[11, 3, 27]","[2.129513362941845, 4.696113487228426, 1.4371943263101317]",0.9000000000000001,0.3,0.6000000000000001,True,0.004818014043848962,0,0,nan
stage2_dad,15,239,"[11, 3, 27]","[1.7917119282993315, 3.3481690502468533, 1.316725324415585]",0.7999999999999999,0.2,0.5999999999999999,True,0.004850429744692519,0,0,nan
stage2_dad,0,240,"[11, 3, 27]","[1.4976399930502318, 2.9939287675429505, 3.108024966477665]",0.8,0.1,0.7000000000000001,True,0.004770900821313262,0,0,nan
stage2_dad,1,241,"[11, 3, 27]","[1.8030643432818942, 4.43934030444832, 2.1854224540431506]",0.8250000000000001,0.1,0.7250000000000001,True,0.004781422088854015,0,0,nan
stage2_dad,2,242,"[11, 3, 27]","[1.943055881218146, 3.5666622353442436, 2.356465074868651]",0.8875000000000002,0.3,0.5875000000000001,True,0.004702374601038173,0,0,nan
stage2_dad,3,243,"[11, 3, 27]","[3.410536695029915, 6.494158111513227, 2.217730096211375]",0.9125000000000002,0.5,0.4125000000000002,True,0.0047603386046830565,0,0,nan
stage2_dad,4,244,"[11, 3, 27]","[2.675735342071759, 2.861421416229027, 1.848483076201096]",0.875,0.4,0.475,True,0.004691934969741851,0,0,nan
stage2_dad,5,245,"[11, 3, 27]","[1.9907888250800665, 6.348783547010207, 2.8496986599380856]",0.6874999999999999,0.25,0.4374999999999999,True,0.0047543794207740575,0,0,nan
stage2_dad,6,246,"[11, 3, 27]","[3.42946011085748, 3.4322836084009993, 1.6732576316410972]",0.9625,0.6,0.36250000000000004,True,0.004794677370227873,0,0,nan
stage2_dad,7,247,"[11, 3, 27]","[3.691978635774559, 4.809774872300317, 1.7711201923347253]",1.0,0.6,0.4,True,0.004795732238562778,0,0,nan
stage2_dad,8,248,"[11, 3, 27]","[1.649379097483886, 5.858572404729412, 1.7705002991148264]",0.725,0.1,0.625,True,0.004735753464046866,0,0,nan
stage2_dad,9,249,"[11, 3, 27]","[2.1371002308734757, 7.028358695947123, 1.722327428903345]",0.8125,0.35,0.4625,True,0.00474733451846987,0,0,nan
stage2_dad,10,250,"[11, 3, 27]","[1.5674348094451092, 3.4483467560919925, 2.8568244709380157]",0.8,0.15,0.65,True,0.004787551239132881,0,0,nan
stage2_dad,11,251,"[11, 3, 27]","[1.6351709976409057, 3.2560009677106687, 1.24774792926195]",0.8,0.1,0.7000000000000001,True,0.004802981915418059,0,0,nan
stage2_dad,12,252,"[11, 3, 27]","[3.480232390282012, 3.765408579230881, 1.5507143190999264]",0.9125,0.6,0.3125,True,0.004703503655036911,0,0,nan
stage2_dad,13,253,"[11, 3, 27]","[2.7986471945499556, 3.418913381095287, 1.4107934172108614]",0.9875,0.45,0.5375000000000001,True,0.004736111644888297,0,0,nan
stage2_dad,14,254,"[11, 3, 27]","[2.110592314627793, 4.717515207361679, 1.3116169073075434]",0.9000000000000001,0.3,0.6000000000000001,True,0.004733071516966447,0,0,nan
stage2_dad,15,255,"[11, 3, 27]","[1.8109339523685748, 3.3659059593935834, 1.3415202859393018]",0.8125,0.2,0.6125,True,0.0047182013222482055,0,0,nan
stage2_dad,0,256,"[11, 3, 27]","[1.5792782205712688, 3.0773138680341785, 3.0816047820313823]",0.7625000000000001,0.1,0.6625000000000001,True,0.0046668791328556836,0,0,nan
stage2_dad,1,257,"[11, 3, 27]","[1.905937087435102, 4.3087765035595735, 2.3471087447143257]",0.8500000000000001,0.1,0.7500000000000001,True,0.004720321827335283,0,0,nan
stage2_dad,2,258,"[11, 3, 27]","[2.112615230898534, 3.5791783724974873, 2.415315416977527]",0.8625,0.3,0.5625,True,0.004779098409926519,0,0,nan
stage2_dad,3,259,"[11, 3, 27]","[3.2686131899461572, 6.474530356767946, 2.1834807314644196]",0.8750000000000001,0.5,0.3750000000000001,True,0.004827907454455271,0,0,nan
stage2_dad,4,260,"[11, 3, 27]","[2.661688752581023, 2.944828647322935, 1.9552155650441572]",0.9625,0.4,0.5625,True,0.0048110513016581535,0,0,nan
stage2_dad,5,261,"[11, 3, 27]","[1.7910551548357478, 6.294236189157462, 2.910972047936951]",0.7,0.25,0.44999999999999996,True,0.004734721384011209,0,0,nan
stage2_dad,6,262,"[11, 3, 27]","[3.334792558231606, 3.3447789668649475, 1.798275440439889]",0.9625,0.6,0.36250000000000004,True,0.004769818886416033,0,0,nan
stage2_dad,7,263,"[11, 3, 27]","[3.468056812470699, 4.762838440615616, 1.7588958838927082]",0.975,0.6,0.375,True,0.004795062850462273,0,0,nan
stage2_dad,8,264,"[11, 3, 27]","[1.704168216013306, 5.8868372686340456, 1.7512856879203458]",0.6874999999999999,0.1,0.5874999999999999,True,0.0047775632701814175,0,0,nan
stage2_dad,9,265,"[11, 3, 27]","[2.2401486765442367, 7.0322118078488005, 1.5429334702669097]",0.8125,0.35,0.4625,True,0.004798383102752268,0,0,nan
stage2_dad,10,266,"[11, 3, 27]","[1.5876949373822242, 3.348218570001826, 2.73609727125794]",0.8125000000000001,0.15,0.6625000000000001,True,0.004813377890968695,0,0,nan
stage2_dad,11,267,"[11, 3, 27]","[1.5035624321640961, 3.1834488518864266, 1.3084502674575582]",0.7625,0.1,0.6625,True,0.00478643664973788,0,0,nan
stage2_dad,12,268,"[11, 3, 27]","[3.662721427998675, 3.59151700612078, 1.5963608414498762]",0.9125,0.6,0.3125,True,0.004776109533850104,0,0,nan
stage2_dad,13,269,"[11, 3, 27]","[2.9436000680984025, 3.3373135255212234, 1.5492705461698675]",0.95,0.45,0.49999999999999994,True,0.0047105003031902015,0,0,nan
stage2_dad,14,270,"[11, 3, 27]","[2.022333428540313, 4.752330642426517, 1.3821161409387406]",0.9000000000000001,0.3,0.6000000000000001,True,0.004691142006777227,0,0,nan
stage2_dad,15,271,"[11, 3, 27]","[1.7925634209189927, 3.502512054073339, 1.4209385181851153]",0.7875,0.2,0.5874999999999999,True,0.004643272492103279,0,0,nan
stage2_dad,0,272,"[11, 3, 27]","[1.5137530395027585, 3.122664170865109, 3.1644944934056696]",0.8125,0.1,0.7125,True,0.004655364144127816,0,0,nan
stage2_dad,1,273,"[11, 3, 27]","[1.8015618179734199, 4.39267225757608, 2.178370286240007]",0.8500000000000001,0.1,0.7500000000000001,True,0.004711836256319657,0,0,nan
stage2_dad,2,274,"[11, 3, 27]","[2.0574968964032307, 3.5223924649815475, 2.288273404882385]",0.8750000000000001,0.3,0.5750000000000002,True,0.004718320880783722,0,0,nan
stage2_dad,3,275,"[11, 3, 27]","[3.325447828423747, 6.554538112938923, 2.1793561235746624]",0.9000000000000001,0.5,0.40000000000000013,True,0.004755454225232825,0,0,nan
stage2_dad,4,276,"[11, 3, 27]","[2.6335529510048885, 2.8288937505214498, 1.8978335998536904]",0.9,0.4,0.5,True,0.004782050149515271,0,0,nan
stage2_dad,5,277,"[11, 3, 27]","[1.90763981585656, 6.292523898694587, 2.9558392747389557]",0.725,0.25,0.475,True,0.004727859137346968,0,0,nan
stage2_dad,6,278,"[11, 3, 27]","[3.56511975557509, 3.316666377270672, 1.659543886247999]",0.9625,0.6,0.36250000000000004,True,0.004712914378615096,0,0,nan
stage2_dad,7,279,"[11, 3, 27]","[3.537638576046249, 4.662439208972514, 1.8406123291010983]",1.0,0.6,0.4,True,0.00471159687731415,0,0,nan
stage2_dad,8,280,"[11, 3, 27]","[1.5977848380820303, 6.002486941583491, 1.802118336077703]",0.675,0.1,0.5750000000000001,True,0.004765812453115359,0,0,nan
stage2_dad,9,281,"[11, 3, 27]","[2.0785538235330736, 7.064727045087389, 1.6716106268586204]",0.8125,0.35,0.4625,True,0.004763171629747376,0,0,nan
stage2_dad,10,282,"[11, 3, 27]","[1.5472263999638813, 3.1808400803320005, 2.7376711329546675]",0.8125000000000001,0.15,0.6625000000000001,True,0.004731129243737087,0,0,nan
stage2_dad,11,283,"[11, 3, 27]","[1.3336128001806946, 3.0487138485911367, 1.1843525366827745]",0.8125,0.1,0.7125,True,0.004683029517764226,0,0,nan
stage2_dad,12,284,"[11, 3, 27]","[3.5605983396719147, 3.6488646032366483, 1.615064008558829]",0.9125,0.6,0.3125,True,0.004764217737829313,0,0,nan
stage2_dad,13,285,"[11, 3, 27]","[2.737460090630004, 3.2208836295137306, 1.591959641156696]",0.9375,0.45,0.4875,True,0.004666584776714444,0,0,nan
stage2_dad,14,286,"[11, 3, 27]","[2.1444528343113225, 4.503306929812134, 1.3408216791833258]",0.9000000000000001,0.3,0.6000000000000001,True,0.004712479276349768,0,0,nan
stage2_dad,15,287,"[11, 3, 27]","[1.8071809051620147, 3.2662069123205297, 1.4614639214442424]",0.85,0.2,0.6499999999999999,True,0.004681020916905254,0,0,nan
stage2_dad,0,288,"[11, 3, 27]","[1.459170562833378, 3.051899377301254, 3.090204872353095]",0.8250000000000001,0.1,0.7250000000000001,True,0.004686177911935374,0,0,nan
stage2_dad,1,289,"[11, 3, 27]","[1.6903757164636535, 4.383637856461745, 2.384835017201127]",0.8625,0.1,0.7625000000000001,True,0.004696752614108846,0,0,nan
stage2_dad,2,290,"[11, 3, 27]","[2.0577273815668975, 3.6310899328872015, 2.5208507192901743]",0.8750000000000001,0.3,0.5750000000000002,True,0.004699803044786677,0,0,nan
stage2_dad,3,291,"[11, 3, 27]","[3.1955268644653265, 6.6443481817919725, 2.320629082818773]",0.9000000000000001,0.5,0.40000000000000013,True,0.004805472388397902,0,0,nan
stage2_dad,4,292,"[11, 3, 27]","[2.571726683335369, 2.78463034481524, 1.8380637264695443]",0.9625,0.4,0.5625,True,0.004742335673654452,0,0,nan
stage2_dad,5,293,"[11, 3, 27]","[1.9294108430030799, 6.032226866408768, 2.8092289410053635]",0.725,0.25,0.475,True,0.004715975665021688,0,0,nan
stage2_dad,6,294,"[11, 3, 27]","[3.4962573421258356, 3.1890251368794305, 1.5794193746098741]",1.0,0.6,0.4,True,0.004678843164583668,0,0,nan
stage2_dad,7,295,"[11, 3, 27]","[3.5148182037729265, 4.819083709078599, 1.739145668202265]",0.975,0.6,0.375,True,0.004788230609847233,0,0,nan
stage2_dad,8,296,"[11, 3, 27]","[1.530592354940183, 5.8541026725184455, 1.7664513454784538]",0.7125,0.1,0.6125,True,0.004825380718102679,0,0,nan
stage2_dad,9,297,"[11, 3, 27]","[2.3068744897564315, 7.033831130481095, 1.817914698910232]",0.8125,0.35,0.4625,True,0.004797806614078581,0,0,nan
stage2_dad,10,298,"[11, 3, 27]","[1.626089405572003, 3.3701830261887675, 2.8680513271604893]",0.8125000000000001,0.15,0.6625000000000001,True,0.004827921744436026,0,0,nan
stage2_dad,11,299,"[11, 3, 27]","[1.463249603335862, 3.2002369003994287, 1.4532289107157108]",0.825,0.1,0.725,True,0.00473368339589797,0,0,nan
stage2_dad,12,300,"[11, 3, 27]","[3.479952000219128, 3.526816770585179, 1.571924463675953]",0.9125,0.6,0.3125,True,0.004673772724345326,0,0,nan
stage2_dad,13,301,"[11, 3, 27]","[2.9052467570726197, 3.3251061058562077, 1.6219466671473666]",0.95,0.45,0.49999999999999994,True,0.004690670873969793,0,0,nan
stage2_dad,14,302,"[11, 3, 27]","[2.084017185456882, 4.468087941228553, 1.3284076993372183]",0.9000000000000001,0.3,0.6000000000000001,True,0.004611267853761092,0,0,nan
stage2_dad,15,303,"[11, 3, 27]","[1.8350773551071038, 3.2550822280602, 1.2721509022810669]",0.8125,0.2,0.6125,True,0.004643390886485577,0,0,nan
stage2_dad,0,304,"[11, 3, 27]","[1.4734590097858087, 3.0777229575810128, 2.942806475388854]",0.7999999999999999,0.1,0.7,True,0.004719694290542975,0,0,nan
stage2_dad,1,305,"[11, 3, 27]","[1.9244593627903561, 4.495587731583015, 2.39513288073694]",0.825,0.1,0.725,True,0.004834822495467961,0,0,nan
stage2_dad,2,306,"[11, 3, 27]","[2.003348167684219, 3.5848408723189555, 2.3604180273776607]",0.8750000000000001,0.3,0.5750000000000002,True,0.004755606583785266,0,0,nan
stage2_dad,3,307,"[11, 3, 27]","[3.2491334498357003, 6.631211060520908, 2.1953731702299386]",0.9000000000000001,0.5,0.40000000000000013,True,0.004664120351662859,0,0,nan
stage2_dad,4,308,"[11, 3, 27]","[2.762703912676923, 2.8363743823132355, 1.8545098131961122]",0.9375,0.4,0.5375,True,0.004731692519271746,0,0,nan
stage2_dad,5,309,"[11, 3, 27]","[2.0250652446356363, 6.131937270777788, 2.96078291030228]",0.725,0.25,0.475,True,0.0047424183576367795,0,0,nan
stage2_dad,6,310,"[11, 3, 27]","[3.5012930687970454, 3.36220844403415, 1.7239516566271815]",0.9625,0.6,0.36250000000000004,True,0.004672804119763896,0,0,nan
stage2_dad,7,311,"[11, 3, 27]","[3.6554349471157104, 4.717941552808392, 1.7090603765581234]",0.975,0.6,0.375,True,0.004678502271417528,0,0,nan
stage2_dad,8,312,"[11, 3, 27]","[1.4832925294039927, 5.825814026268716, 1.8706215609099404]",0.725,0.1,0.625,True,0.004611708631273359,0,0,nan
stage2_dad,9,313,"[11, 3, 27]","[2.1726297818990457, 7.073538036402935, 1.6712625551810831]",0.8125,0.35,0.4625,True,0.00465947124757804,0,0,nan
stage2_dad,10,314,"[11, 3, 27]","[1.5641445911331604, 3.4545144753114276, 2.7166219038939348]",0.8125000000000001,0.15,0.6625000000000001,True,0.004809608159121126,0,0,nan
stage2_dad,11,315,"[11, 3, 27]","[1.397531815647867, 3.2354656349352306, 1.2791478352354804]",0.7999999999999999,0.1,0.7,True,0.004790254490217194,0,0,nan
stage2_dad,12,316,"[11, 3, 27]","[3.5572476505750297, 3.7729461556735027, 1.660191154861085]",0.975,0.6,0.375,True,0.004738764167996123,0,0,nan
stage2_dad,13,317,"[11, 3, 27]","[2.863114889648132, 3.3280849412106788, 1.5584139338017495]",0.9,0.45,0.45,True,0.004735584487207234,0,0,nan
stage2_dad,14,318,"[11, 3, 27]","[2.174658185094167, 4.885205570852892, 1.421736528136181]",0.9000000000000001,0.3,0.6000000000000001,True,0.004824101488338783,0,0,nan
