T,first_action,first_observation_bin,best_second_action,second_action_distribution,n,action_history,observation_branch,best_next_action,branch_value,bin_prob
3,,,,,,"[39, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[39],0,0,0.9600000000000004,0.2001953125
3,,,,,,"[39, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[39, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[39],1,0,0.9600000000000004,0.19970703125
3,,,,,,"[39, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[39, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[39],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[39, 18]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 18]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 18]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 27]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 27]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 27]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 36]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 36]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 36]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 45]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 45]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 45]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[39, 9]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 9]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 9]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 38]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 38]",1,0,1.0900000000000005,0.3330078125
3,,,,,,"[39, 38]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 47]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 47]",1,0,1.1033333333333337,0.3330078125
3,,,,,,"[39, 47]",2,0,0.9600000000000003,0.333984375
3,,,,,,[39],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[39, 0]",0,1,1.0391666666666663,0.3330078125
3,,,,,,"[39, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[39, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[39, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 1]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[39, 2]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[39, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 9]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[39, 9]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 9]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 10]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 10]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 10]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[39, 11]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[39, 11]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 11]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 18]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[39, 18]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 18]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[39, 19]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 19]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[39, 19]",2,0,1.0399999999999998,0.333984375
3,,,,,,[39],4,0,0.9863631184895836,0.2001953125
3,,,,,,"[3, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[3, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,[3],0,0,0.9600000000000004,0.2001953125
3,,,,,,"[3, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[3, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,[3],1,0,0.9600000000000004,0.19970703125
3,,,,,,"[3, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[3, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,[3],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[3, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[3, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",1,4,0.9600000000000003,0.3330078125
3,,,,,,"[3, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",1,7,0.9600000000000003,0.3330078125
3,,,,,,"[3, 5]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[3, 7]",0,2,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[3, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",1,5,0.9600000000000003,0.3330078125
3,,,,,,"[3, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 10]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 10]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 10]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 11]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 11]",1,32,0.9600000000000003,0.3330078125
3,,,,,,"[3, 11]",2,0,0.9600000000000003,0.333984375
3,,,,,,[3],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[3, 0]",0,1,1.0391666666666663,0.3330078125
3,,,,,,"[3, 0]",1,1,1.0399999999999998,0.3330078125
3,,,,,,"[3, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[3, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 1]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 1]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[3, 2]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 2]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 4]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 4]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 7]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 7]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 8]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 8]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 9]",0,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 9]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 9]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[3, 10]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[3, 10]",1,0,1.0399999999999998,0.3330078125
3,,,,,,"[3, 10]",2,0,1.0399999999999998,0.333984375
3,,,,,,[3],4,0,1.0130037434895833,0.2001953125
3,,,,,,"[30, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[30, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[30],0,0,0.9600000000000004,0.2001953125
3,,,,,,"[30, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[30, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[30],1,0,0.9600000000000004,0.19970703125
3,,,,,,"[30, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[30, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[30],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[30, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[30, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[30, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 8]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 8]",2,0,0.9600000000000003,0.333984375
3,,,,,,[30],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[30, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 1]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[30, 2]",0,1,0.9641666666666668,0.3330078125
3,,,,,,"[30, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 10]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 10]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 10]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[30, 11]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 11]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 11]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 19]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 19]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 19]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[30, 20]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 20]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 20]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[30, 28]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 28]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 28]",2,0,1.0399999999999998,0.333984375
3,,,,,,"[30, 29]",0,1,0.9625000000000002,0.3330078125
3,,,,,,"[30, 29]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[30, 29]",2,0,0.9600000000000003,0.333984375
3,,,,,,[30],4,11,0.9600000000000004,0.2001953125
3,,,,,,"[0, 2]",0,7,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 3]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 4]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[0, 5]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",2,7,0.9600000000000003,0.333984375
3,,,,,,"[0, 6]",0,3,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 7]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 8]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 11]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 11]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 11]",2,1,0.9600000000000003,0.333984375
3,,,,,,[0],0,2,0.9600000000000004,0.2001953125
3,,,,,,"[0, 3]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 8]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 12]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 12]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 12]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 17]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 17]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 17]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 21]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 21]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 21]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 26]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 26]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 26]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 30]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 30]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 30]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 35]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 35]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 35]",2,1,0.9600000000000003,0.333984375
