method,theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions
stage2_dad,11,171,"[12, 36, 21]","[4.459642114799733, 3.8737113452518805, 4.452764449490609]",0.96,0.0,0.96,True,0.006291238125413656,0,0,nan
stage2_dad,12,172,"[12, 37, 21]","[6.657316373074119, 3.2692912211706933, 6.845421421232017]",0.96,0.0,0.96,True,0.006371293246047571,0,0,nan
stage2_dad,13,173,"[12, 37, 21]","[6.3126158375095685, 1.8855918294292668, 6.462624410934312]",0.96,0.0,0.96,True,0.006364142842357978,0,0,nan
stage2_dad,14,174,"[12, 37, 6]","[8.284380971924918, 3.435955120318433, 0.6704759093769033]",0.96,0.0,0.96,True,0.006366744608385488,0,0,nan
stage2_dad,15,175,"[12, 36, 21]","[4.7604958704241405, 3.6401596921026074, 4.721629805758993]",0.96,0.0,0.96,True,0.006394967494998127,0,0,nan
stage2_dad,16,176,"[12, 36, 21]","[4.886594561670257, 4.9483795920175275, 4.85459199051661]",0.96,0.0,0.96,True,0.006630902644246817,0,0,nan
stage2_dad,17,177,"[12, 37, 6]","[6.159602358302965, 3.963426221636813, 0.9123844606631063]",0.97,0.0,0.97,True,0.007142710295738652,0,0,nan
stage2_dad,18,178,"[12, 37, 21]","[7.935285608649536, 1.669872715402602, 7.887858693078741]",0.96,0.0,0.96,True,0.0071821823657955974,0,0,nan
stage2_dad,19,179,"[12, 37, 21]","[8.064748980629313, 1.9704916682428608, 8.053447017632381]",0.96,0.0,0.96,True,0.007099360402207822,0,0,nan
stage2_dad,20,180,"[12, 36, 21]","[4.3595498999442395, 3.7954831346356697, 4.448569024160551]",0.98,0.0,0.98,True,0.007518790866015479,0,0,nan
stage2_dad,21,181,"[12, 37, 21]","[7.843135923778867, 1.5920885191887402, 7.80833567095639]",0.96,0.0,0.96,True,0.007310977205634117,0,0,nan
stage2_dad,22,182,"[12, 37, 21]","[8.181076543746547, 3.3287308522447723, 8.170195179462473]",0.96,0.08,0.88,True,0.0070906019827816635,0,0,nan
stage2_dad,23,183,"[12, 37, 21]","[7.43856154293685, 1.56422687034073, 7.314350598946711]",0.96,0.0,0.96,True,0.007105349679477513,0,0,nan
stage2_dad,24,184,"[12, 36, 21]","[5.372925879926368, 11.759355909507885, 5.541176512488454]",0.96,0.0,0.96,True,0.00710130063816905,0,0,nan
stage2_dad,25,185,"[12, 37, 21]","[7.778771513162558, 2.9120257249138874, 7.626341781563869]",0.96,0.0,0.96,True,0.006664991902653128,0,0,nan
stage2_dad,26,186,"[12, 36, 21]","[4.356210059605659, 3.8804056111975016, 4.301022874086513]",0.96,0.0,0.96,True,0.0070963805192150176,0,0,nan
stage2_dad,27,187,"[12, 37, 21]","[7.029584053692952, 3.0615339775334274, 7.1349495653896255]",0.96,0.0,0.96,True,0.007159959204727784,0,0,nan
stage2_dad,28,188,"[12, 36, 21]","[5.865884598734453, 5.163123886162768, 5.859628487340306]",0.96,0.0,0.96,True,0.007240471022669226,0,0,nan
stage2_dad,29,189,"[12, 36, 21]","[4.789863133070764, 3.9754509944437997, 4.730880158053659]",0.96,0.0,0.96,True,0.007182871631812304,0,0,nan
stage2_dad,30,190,"[12, 36, 21]","[4.1294779391255325, 9.037084049994327, 4.205529697359531]",0.96,0.0,0.96,True,0.007113623956684023,0,0,nan
stage2_dad,31,191,"[12, 36, 21]","[5.455675506132139, 8.826987777938688, 5.305830892079842]",0.96,0.0,0.96,True,0.007112661871360615,0,0,nan
stage2_dad,0,192,"[12, 36, 21]","[4.176781696577535, 4.718008199157931, 4.093276576501925]",0.96,0.0,0.96,True,0.00694056274369359,0,0,nan
stage2_dad,1,193,"[12, 37, 21]","[7.229808644427489, 1.7199036059608286, 7.360685603201345]",0.96,0.0,0.96,True,0.007145256095100194,0,0,nan
stage2_dad,2,194,"[12, 37, 21]","[7.530886935805781, 3.343952023213117, 7.522692228037985]",0.96,0.0,0.96,True,0.0072824954986572266,0,0,nan
stage2_dad,3,195,"[12, 36, 21]","[5.8827116010489275, 6.281909697905917, 5.956941246437142]",0.96,0.0,0.96,True,0.007262399652972817,0,0,nan
stage2_dad,4,196,"[12, 43, 36]","[11.984868152949609, 0.8725493008206766, 10.640129097517235]",1.11,0.32,0.79,True,0.0071601659001316875,0,0,nan
stage2_dad,5,197,"[12, 37, 21]","[8.229895179693143, 2.1873814989703133, 8.238468240815992]",0.97,0.0,0.97,True,0.007229191134683788,0,0,nan
stage2_dad,6,198,"[12, 36, 21]","[4.644744340128869, 7.95038048026027, 4.442519744346624]",0.96,0.0,0.96,True,0.007964450109284371,0,0,nan
stage2_dad,7,199,"[12, 37, 21]","[6.976561826271666, 1.5998168756189197, 6.911357626822716]",1.0,0.0,1.0,True,0.007418051973218098,0,0,nan
stage2_dad,8,200,"[12, 36, 21]","[5.681127285512038, 3.2545614029899106, 5.552658454370513]",0.96,0.0,0.96,True,0.007108318473910913,0,0,nan
stage2_dad,9,201,"[12, 36, 21]","[4.619430898180118, 6.670841900094707, 4.638748812222044]",0.96,0.0,0.96,True,0.007039663003524765,0,0,nan
stage2_dad,10,202,"[12, 37, 21]","[6.247553256242744, 3.3849591955549414, 6.424649442161956]",1.0,0.0,1.0,True,0.007137901120586321,0,0,nan
stage2_dad,11,203,"[12, 36, 21]","[4.435581656720098, 3.9153107705239325, 4.3487007836709335]",0.96,0.0,0.96,True,0.00710724014788866,0,0,nan
stage2_dad,12,204,"[12, 37, 21]","[7.006761973565381, 3.2717332226003717, 6.89983541750593]",0.96,0.0,0.96,True,0.007117378379916772,0,0,nan
stage2_dad,13,205,"[12, 37, 21]","[6.514567534199498, 1.9379833497652728, 6.224372863938462]",0.96,0.0,0.96,True,0.006969423237023875,0,0,nan
stage2_dad,14,206,"[12, 37, 6]","[8.31395134074464, 3.5854572788050287, 0.8199780678634994]",0.97,0.0,0.97,True,0.007067244849167764,0,0,nan
stage2_dad,15,207,"[12, 36, 21]","[4.626023603796321, 3.814998865691702, 4.838857457488441]",0.98,0.0,0.98,True,0.007140197267290205,0,0,nan
stage2_dad,16,208,"[12, 36, 21]","[4.848430781736994, 5.0142953864018365, 4.775857388560071]",0.96,0.0,0.96,True,0.007038414711132646,0,0,nan
stage2_dad,17,209,"[12, 37, 21]","[6.167256640359297, 3.880327785501403, 6.342419601713095]",0.97,0.0,0.97,True,0.007629977801116183,0,0,nan
stage2_dad,18,210,"[12, 37, 21]","[7.936110766056592, 1.8357189797734983, 7.975856131978041]",0.96,0.0,0.96,True,0.00799036244279705,0,0,nan
stage2_dad,19,211,"[12, 37, 21]","[8.075190725159368, 1.8290542448385845, 8.259289292083068]",0.96,0.0,0.96,True,0.007937712129205465,0,0,nan
stage2_dad,20,212,"[12, 36, 21]","[4.659486252497452, 3.621315389683299, 4.58870835090423]",0.96,0.0,0.96,True,0.008181083772797137,0,0,nan
stage2_dad,21,213,"[12, 37, 21]","[7.866678509389409, 1.6909916028907854, 7.944658985052146]",0.99,0.0,0.99,True,0.007161427871324122,0,0,nan
stage2_dad,22,214,"[12, 37, 21]","[8.252403952130727, 3.3700744095339212, 8.319359560687811]",0.96,0.08,0.88,True,0.006905319722136483,0,0,nan
stage2_dad,23,215,"[12, 37, 21]","[7.325846721695547, 1.72264495813267, 7.3148932643524915]",0.96,0.0,0.96,True,0.006371363386278972,0,0,nan
stage2_dad,24,216,"[12, 36, 21]","[5.538832704009414, 11.700503128013208, 5.581169428363633]",0.96,0.0,0.96,True,0.006396663520717993,0,0,nan
stage2_dad,25,217,"[12, 37, 21]","[7.756040821063336, 2.9426967348458275, 7.719003053657805]",0.96,0.0,0.96,True,0.007234890945255756,0,0,nan
stage2_dad,26,218,"[12, 36, 21]","[4.134182329068952, 3.7318675490052895, 4.272140692744567]",0.96,0.0,0.96,True,0.007186318514868617,0,0,nan
stage2_dad,27,219,"[12, 37, 21]","[7.0114981184054965, 3.0920820617342373, 7.066384911653817]",0.96,0.0,0.96,True,0.007117798930266872,0,0,nan
stage2_dad,28,220,"[12, 36, 21]","[5.790220266288679, 5.046333619119354, 5.726730312243799]",0.96,0.0,0.96,True,0.007024672959232703,0,0,nan
stage2_dad,29,221,"[12, 36, 21]","[4.775124771685372, 3.9059552561756847, 4.4670179746475185]",0.96,0.0,0.96,True,0.006961607723496854,0,0,nan
stage2_dad,30,222,"[12, 36, 21]","[4.114951974390344, 8.967261955754692, 4.146853465338207]",0.96,0.0,0.96,True,0.006633343116845936,0,0,nan
stage2_dad,31,223,"[12, 36, 21]","[5.296774464536363, 8.792377063330186, 5.249528631354593]",0.96,0.0,0.96,True,0.007047189283184707,0,0,nan
stage2_dad,0,224,"[12, 36, 21]","[4.123528577253989, 4.849997399102367, 3.9019976488354233]",0.96,0.0,0.96,True,0.0070748003490734845,0,0,nan
stage2_dad,1,225,"[12, 37, 21]","[7.269414389224836, 1.8165907990039116, 7.397673172297285]",0.96,0.0,0.96,True,0.007117976201698184,0,0,nan
stage2_dad,2,226,"[12, 37, 21]","[7.599826436784479, 3.129783503345831, 7.473154226971307]",0.96,0.0,0.96,True,0.007104641757905483,0,0,nan
stage2_dad,3,227,"[12, 37, 21]","[6.074267012762305, 3.7272613173226943, 5.996320894556794]",0.96,0.0,0.96,True,0.006831024860730395,0,0,nan
stage2_dad,4,228,"[12, 43, 36]","[11.969871174736136, 0.912326337228468, 10.737293806482327]",1.11,0.32,0.79,True,0.0070382150006480515,0,0,nan
stage2_dad,5,229,"[12, 37, 21]","[8.390314414093126, 2.3651695396873, 8.30864127104709]",0.97,0.0,0.97,True,0.007083302974933758,0,0,nan
stage2_dad,6,230,"[12, 36, 21]","[4.560522222540968, 8.018537102670868, 4.607267737868661]",0.96,0.0,0.96,True,0.0070886310713831335,0,0,nan
stage2_dad,7,231,"[12, 36, 21]","[6.856943862749231, 3.8658712464423868, 7.031806303066441]",0.98,0.0,0.98,True,0.007092493091477081,0,0,nan
stage2_dad,8,232,"[12, 36, 21]","[5.590266597969448, 3.2724267278620847, 5.46472347294997]",0.96,0.0,0.96,True,0.007374387845629826,0,0,nan
stage2_dad,9,233,"[12, 36, 21]","[4.6080831217432, 6.79500182087833, 4.4372679662381325]",0.96,0.0,0.96,True,0.007524874119553715,0,0,nan
stage2_dad,10,234,"[12, 37, 21]","[6.338065761523087, 3.572038509628528, 6.255692953268485]",1.02,0.0,1.02,True,0.006724165141349658,0,0,nan
stage2_dad,11,235,"[12, 36, 21]","[4.36042184083599, 3.86637949230835, 4.308029539889188]",0.96,0.0,0.96,True,0.007767686067381874,0,0,nan
stage2_dad,12,236,"[12, 37, 21]","[7.0595923643079415, 3.061082554817348, 6.7291795498137414]",0.96,0.0,0.96,True,0.007101369148585945,0,0,nan
stage2_dad,13,237,"[12, 36, 21]","[6.43244758996682, 5.704157120529464, 6.365128607673918]",0.96,0.0,0.96,True,0.00717270013410598,0,0,nan
stage2_dad,14,238,"[12, 37, 6]","[8.400875577387001, 3.4945686977428543, 0.7290894868013247]",0.97,0.0,0.97,True,0.007096733635989949,0,0,nan
stage2_dad,15,239,"[12, 36, 21]","[4.90037259225519, 3.7558591799803955, 4.7838186051903016]",0.98,0.0,0.98,True,0.008267244935268536,0,0,nan
stage2_dad,16,240,"[12, 36, 21]","[4.809242380086328, 4.972766099033866, 4.94008781707854]",0.96,0.0,0.96,True,0.007016776507953182,0,0,nan
stage2_dad,17,241,"[12, 37, 21]","[6.269547595584657, 3.9189123189652264, 6.131672749384506]",0.97,0.0,0.97,True,0.006757144525181502,0,0,nan
stage2_dad,18,242,"[12, 37, 21]","[7.977029668625532, 1.756103602962167, 7.903026339931375]",0.96,0.0,0.96,True,0.007198979350505397,0,0,nan
stage2_dad,19,243,"[12, 37, 21]","[8.380795658459654, 1.919058479135858, 8.171477468405516]",0.97,0.0,0.97,True,0.0077808654750697315,0,0,nan
stage2_dad,20,244,"[12, 36, 21]","[4.478990158779376, 3.6753689631500177, 4.680997161184293]",0.96,0.0,0.96,True,0.0072622005245648324,0,0,nan
stage2_dad,21,245,"[12, 37, 21]","[7.810863268237, 1.6750197960367001, 7.7841135470855285]",0.99,0.0,0.99,True,0.007131012243917212,0,0,nan
stage2_dad,22,246,"[12, 37, 21]","[8.245361915391623, 3.331607624842449, 8.235043111865869]",0.96,0.08,0.88,True,0.007100636750692502,0,0,nan
stage2_dad,23,247,"[12, 37, 21]","[7.328605313286116, 1.6948880748636435, 7.244701953131033]",0.96,0.0,0.96,True,0.007349051127675921,0,0,nan
stage2_dad,24,248,"[12, 36, 21]","[5.392422377800138, 11.631523210605428, 5.367625349377428]",0.96,0.0,0.96,True,0.006822668045060709,0,0,nan
stage2_dad,25,249,"[12, 37, 21]","[7.805015203187828, 3.0485797116551434, 7.738494678262014]",0.96,0.0,0.96,True,0.006718863092828542,0,0,nan
stage2_dad,26,250,"[12, 36, 21]","[4.399044823522008, 3.7770807891899496, 4.179480725312303]",0.96,0.0,0.96,True,0.006749824009602889,0,0,nan
stage2_dad,27,251,"[12, 37, 21]","[7.190157741715506, 3.053653866666266, 7.105009704133531]",0.96,0.0,0.96,True,0.006287347379839048,0,0,nan
stage2_dad,28,252,"[12, 36, 21]","[5.657509180844788, 5.005041498094401, 5.788843556823413]",0.96,0.0,0.96,True,0.006306468043476343,0,0,nan
stage2_dad,29,253,"[12, 36, 21]","[4.775632080469129, 4.031708194399041, 4.777866562436993]",0.99,0.0,0.99,True,0.006151441077236086,0,0,nan
stage2_dad,30,254,"[12, 36, 21]","[4.1476883981883415, 9.009401524568938, 4.154447480999559]",0.96,0.0,0.96,True,0.006508815014967695,0,0,nan
stage2_dad,31,255,"[12, 36, 21]","[5.48191375965421, 8.92487127073407, 5.459737146939071]",0.96,0.0,0.96,True,0.0065671415941324085,0,0,nan
stage2_dad,0,256,"[12, 36, 21]","[4.000186768766191, 4.752552345404463, 4.050901614357089]",0.96,0.0,0.96,True,0.007671981205930933,0,0,nan
stage2_dad,1,257,"[12, 37, 21]","[7.441643888200938, 1.8152419290487687, 7.343012366244409]",0.96,0.0,0.96,True,0.005992405349388719,0,0,nan
stage2_dad,2,258,"[12, 37, 21]","[7.5663998041726295, 3.3038826376942834, 7.6695654349570335]",0.96,0.0,0.96,True,0.006336454709526151,0,0,nan
stage2_dad,3,259,"[12, 37, 21]","[6.047264576104959, 3.5785509603925916, 6.1177767745537865]",0.96,0.0,0.96,True,0.006289523123996332,0,0,nan
stage2_dad,4,260,"[12, 43, 36]","[12.003383405327522, 0.8551796370530489, 10.500847615438552]",1.11,0.32,0.79,True,0.006305784685537219,0,0,nan
stage2_dad,5,261,"[12, 37, 21]","[8.406388085707723, 2.2581914995020345, 8.236420572466669]",0.98,0.0,0.98,True,0.0064554519194643945,0,0,nan
stage2_dad,6,262,"[12, 36, 21]","[4.664776653686877, 8.046252583475415, 4.496037088398075]",0.96,0.0,0.96,True,0.005984226445434615,0,0,nan
stage2_dad,7,263,"[12, 37, 21]","[6.99964713155215, 1.5577263644390436, 6.920780142047156]",1.0,0.0,1.0,True,0.006351210176944733,0,0,nan
stage2_dad,8,264,"[12, 36, 21]","[5.630969467115538, 3.4011054957305777, 5.5594951383932045]",0.96,0.0,0.96,True,0.006441403005737811,0,0,nan
stage2_dad,9,265,"[12, 36, 21]","[4.435017560420215, 6.879851036642707, 4.580990668673782]",0.96,0.0,0.96,True,0.006800955248763785,0,0,nan
stage2_dad,10,266,"[12, 36, 21]","[6.448983667188874, 4.005319667945538, 6.190310104179832]",1.02,0.0,1.02,True,0.0075968081946484745,0,0,nan
stage2_dad,11,267,"[12, 36, 21]","[4.4075071021894825, 3.7929276322231704, 4.211721932844257]",0.96,0.0,0.96,True,0.007338831026572734,0,0,nan
stage2_dad,12,268,"[12, 36, 21]","[6.850312192216996, 3.1207582964391154, 6.901339474216359]",0.96,0.0,0.96,True,0.007960920716868713,0,0,nan
stage2_dad,13,269,"[12, 37, 21]","[6.240395497247433, 1.9187921043453144, 6.3218021745862]",0.96,0.0,0.96,True,0.0067072612582705915,0,0,nan
stage2_dad,14,270,"[12, 37, 6]","[8.502881758278926, 3.5580524768123576, 0.792573265870828]",0.97,0.0,0.97,True,0.007164942566305399,0,0,nan
stage2_dad,15,271,"[12, 36, 21]","[4.628583072514878, 3.7719157841104733, 4.718571027062491]",0.97,0.0,0.97,True,0.007053849200019613,0,0,nan
stage2_dad,16,272,"[12, 36, 21]","[4.767681982011837, 4.85381899898605, 4.8356035866087925]",0.97,0.0,0.97,True,0.00732610811246559,0,0,nan
stage2_dad,17,273,"[12, 37, 21]","[6.408616851230399, 3.862286069620091, 6.188251044870087]",0.97,0.0,0.97,True,0.007634043198777363,0,0,nan
stage2_dad,18,274,"[12, 37, 21]","[7.940074137967579, 1.8408964308169256, 7.823986355871789]",0.96,0.0,0.96,True,0.0071346001350320876,0,0,nan
stage2_dad,19,275,"[12, 37, 21]","[8.098774294602151, 2.003621473157111, 8.20494159071918]",0.96,0.0,0.96,True,0.0068673476635012776,0,0,nan
stage2_dad,20,276,"[12, 36, 21]","[4.518198112877972, 3.821351233358988, 4.367616333682397]",0.96,0.0,0.96,True,0.006627873110119253,0,0,nan
stage2_dad,21,277,"[12, 37, 21]","[8.082941331089796, 1.6827054091560174, 7.953362221304355]",0.99,0.0,0.99,True,0.0062475145678035915,0,0,nan
stage2_dad,22,278,"[12, 37, 6]","[8.217369584951706, 3.503296477199127, 0.9312966545910629]",0.99,0.08,0.91,True,0.006484256882686168,0,0,nan
stage2_dad,23,279,"[12, 37, 21]","[7.292306243812353, 1.771223903218911, 7.2628979421185464]",0.96,0.0,0.96,True,0.006146909523522481,0,0,nan
stage2_dad,24,280,"[12, 36, 21]","[5.3358516314878255, 11.68193646498531, 5.485335812594369]",0.96,0.0,0.96,True,0.006775285641197115,0,0,nan
stage2_dad,25,281,"[12, 37, 21]","[7.639728877284364, 2.860883953868339, 7.919707043884133]",0.96,0.0,0.96,True,0.0072814577142708,0,0,nan
stage2_dad,26,282,"[12, 36, 21]","[4.123697091819464, 3.7806067124976606, 4.239009799677185]",0.96,0.0,0.96,True,0.007095896522514522,0,0,nan
stage2_dad,27,283,"[12, 37, 21]","[7.157228058303768, 3.0644831797652894, 6.975325050607868]",0.96,0.0,0.96,True,0.006946373294340447,0,0,nan
stage2_dad,28,284,"[12, 36, 21]","[5.620984497014815, 5.088469369787649, 5.881773503125541]",0.96,0.0,0.96,True,0.006936793128261343,0,0,nan
stage2_dad,29,285,"[12, 36, 21]","[4.728722350897865, 3.9914711408123233, 4.535206434862759]",0.96,0.0,0.96,True,0.006181854900205508,0,0,nan
stage2_dad,30,286,"[12, 36, 21]","[4.150734588145713, 9.165559557868496, 4.199878179033534]",0.96,0.0,0.96,True,0.006740556505974382,0,0,nan
stage2_dad,31,287,"[12, 36, 21]","[5.542585992670991, 8.876585832408967, 5.373297996565835]",0.96,0.0,0.96,True,0.005927426478592679,0,0,nan
stage2_dad,0,288,"[12, 36, 21]","[4.0752967653503145, 4.793669091531974, 4.172398147392198]",0.96,0.0,0.96,True,0.006196003960212693,0,0,nan
stage2_dad,1,289,"[12, 37, 21]","[7.520388985982255, 1.8547106814140077, 7.476484660964945]",0.96,0.0,0.96,True,0.006410740141291171,0,0,nan
stage2_dad,2,290,"[12, 37, 21]","[7.554342005868994, 3.1651851731829006, 7.446689392307238]",0.96,0.0,0.96,True,0.00627351610455662,0,0,nan
stage2_dad,3,291,"[12, 36, 21]","[5.936093418367865, 6.290693131246655, 5.964011271130436]",0.96,0.0,0.96,True,0.006183878984302282,0,0,nan
stage2_dad,4,292,"[12, 43, 36]","[11.908262148484374, 0.9616482318748754, 10.61249056807075]",1.11,0.32,0.79,True,0.0062743859889451414,0,0,nan
stage2_dad,5,293,"[12, 37, 21]","[8.393242281985954, 2.343374151922208, 8.474224393851]",0.97,0.0,0.97,True,0.006269847363000736,0,0,nan
stage2_dad,6,294,"[12, 36, 21]","[4.451314724444212, 7.905603034526939, 4.701081337052082]",0.96,0.0,0.96,True,0.007345007732510567,0,0,nan
stage2_dad,7,295,"[12, 37, 21]","[6.901235475449955, 1.663795844847352, 7.017056612584969]",1.0,0.0,1.0,True,0.006433223461499438,0,0,nan
stage2_dad,8,296,"[12, 36, 21]","[5.5063693633547075, 3.31713058682532, 5.660382110927148]",0.96,0.0,0.96,True,0.006363741995301098,0,0,nan
stage2_dad,9,297,"[12, 36, 21]","[4.587866366978644, 6.961856286859863, 4.647769526838954]",0.96,0.0,0.96,True,0.006517834262922406,0,0,nan
stage2_dad,10,298,"[12, 37, 21]","[6.328411921496441, 3.5502526076230754, 6.264494056800408]",0.98,0.0,0.98,True,0.006364557018969208,0,0,nan
stage2_dad,11,299,"[12, 36, 21]","[4.353276335111014, 3.60029971600121, 4.439075954490553]",0.96,0.0,0.96,True,0.006220131181180477,0,0,nan
stage2_dad,12,300,"[12, 36, 21]","[6.8792711792298284, 3.1375470174666815, 6.8731509103392785]",0.96,0.0,0.96,True,0.006256778782699257,0,0,nan
stage2_dad,13,301,"[12, 37, 21]","[6.367529527006896, 1.8946454603694758, 6.41945851481347]",0.98,0.0,0.98,True,0.0064120365714188665,0,0,nan
stage2_dad,14,302,"[12, 37, 6]","[8.394874591629353, 3.5962163669709146, 0.830737156029385]",0.97,0.0,0.97,True,0.0064288146095350385,0,0,nan
stage2_dad,15,303,"[12, 36, 21]","[4.675408045545763, 3.715567134592268, 4.735641601047502]",0.98,0.0,0.98,True,0.00636299722827971,0,0,nan
stage2_dad,16,304,"[12, 36, 21]","[4.9012751391507505, 5.039151911894121, 4.919477607808828]",0.96,0.0,0.96,True,0.0063593990344088525,0,0,nan
stage2_dad,17,305,"[12, 37, 21]","[6.110516036442157, 3.9068609791466504, 6.24812953579298]",0.98,0.0,0.98,True,0.006396824610419571,0,0,nan
stage2_dad,18,306,"[12, 37, 21]","[7.8335597108160275, 1.6527254975624368, 7.8911618971843245]",0.96,0.0,0.96,True,0.0059477611212059855,0,0,nan
stage2_dad,19,307,"[12, 37, 21]","[8.214145206171588, 1.907958617297439, 8.198709493414196]",0.96,0.0,0.96,True,0.006422960112104192,0,0,nan
stage2_dad,20,308,"[12, 36, 21]","[4.54763296588365, 3.8374825896973084, 4.339487030580122]",0.98,0.0,0.98,True,0.006608682160731405,0,0,nan
stage2_dad,21,309,"[12, 37, 21]","[7.9006377063772835, 1.6430413918476157, 7.768422633179166]",0.96,0.0,0.96,True,0.00763932685367763,0,0,nan
stage2_dad,22,310,"[12, 37, 6]","[8.42403756258405, 3.4192530698910404, 0.8472532472829762]",0.97,0.08,0.89,True,0.006738337338902056,0,0,nan
stage2_dad,23,311,"[12, 37, 21]","[7.1050954486265745, 1.7213371683252099, 7.2065979615781925]",0.96,0.0,0.96,True,0.006912680342793465,0,0,nan
stage2_dad,24,312,"[12, 36, 21]","[5.4647100456983955, 11.646955231438726, 5.641626644506402]",0.96,0.0,0.96,True,0.007231947121908888,0,0,nan
stage2_dad,25,313,"[12, 37, 21]","[7.712837984249589, 2.9274126244251852, 7.8150159152767795]",0.96,0.0,0.96,True,0.0064127953664865345,0,0,nan
stage2_dad,26,314,"[12, 36, 21]","[4.165894389566863, 3.936583218192807, 4.244145095627788]",0.96,0.0,0.96,True,0.006417676922865212,0,0,nan
stage2_dad,27,315,"[12, 37, 21]","[7.131301834596391, 3.076952588975044, 6.969630320979845]",0.96,0.0,0.96,True,0.006415796000510454,0,0,nan
stage2_dad,28,316,"[12, 36, 21]","[5.895714809405301, 5.219660149731573, 5.7462169289008305]",0.96,0.0,0.96,True,0.006537798588396981,0,0,nan
stage2_dad,29,317,"[12, 36, 21]","[4.662345123030147, 3.970566382520046, 4.6719658013912]",0.96,0.0,0.96,True,0.006367650144966319,0,0,nan
stage2_dad,30,318,"[12, 36, 21]","[4.095951970023921, 9.031014892833348, 4.172179453170611]",0.96,0.0,0.96,True,0.0067832423956133425,0,0,nan
stage2_dad,31,319,"[12, 36, 21]","[5.465137828126846, 8.878731938263943, 5.421196720076079]",0.96,0.0,0.96,True,0.0071420886379200965,0,0,nan
stage2_dad,0,320,"[12, 36, 21]","[4.047994169540867, 4.931647245923419, 4.141870921555772]",0.96,0.0,0.96,True,0.0071742646978236735,0,0,nan
stage2_dad,1,321,"[12, 37, 21]","[7.556743007084755, 1.976735415208564, 7.401107630607964]",0.96,0.0,0.96,True,0.007749846554361284,0,0,nan
stage2_dad,2,322,"[12, 37, 21]","[7.617231898462586, 3.1720648554123336, 7.3875563099331405]",0.96,0.0,0.96,True,0.007052022992866114,0,0,nan
stage2_dad,3,323,"[12, 36, 21]","[5.978038169372357, 6.220575912176411, 5.94259019502575]",0.96,0.0,0.96,True,0.006653005781117827,0,0,nan
stage2_dad,4,324,"[12, 43, 36]","[12.10053533838767, 0.8240964492772465, 10.699492796984929]",1.11,0.32,0.79,True,0.006383924599504098,0,0,nan
stage2_dad,5,325,"[12, 37, 21]","[8.275230724153, 2.259429031721912, 8.285552086247355]",0.97,0.0,0.97,True,0.006053861521650106,0,0,nan
stage2_dad,6,326,"[12, 36, 21]","[4.541246600563036, 8.013105887932694, 4.487596810521582]",0.96,0.0,0.96,True,0.006311492150416598,0,0,nan
stage2_dad,7,327,"[12, 37, 21]","[6.692862074253068, 1.6066455529992434, 7.01961640232049]",1.02,0.0,1.02,True,0.006347777612973005,0,0,nan
stage2_dad,8,328,"[12, 36, 21]","[5.525918484025199, 3.2837644377778585, 5.462103958663231]",0.96,0.0,0.96,True,0.006796748319175094,0,0,nan
stage2_dad,9,329,"[12, 36, 21]","[4.625448356467062, 6.855838569041644, 4.742085091628743]",0.96,0.0,0.96,True,0.006179842341225594,0,0,nan
stage2_dad,10,330,"[12, 37, 21]","[6.311197123943824, 3.4751713234257213, 6.199545977767311]",1.0,0.0,1.0,True,0.006859531771624461,0,0,nan
stage2_dad,11,331,"[12, 36, 21]","[4.247329315893661, 3.906772157243042, 4.390285859420387]",0.99,0.0,0.99,True,0.0069638512504752725,0,0,nan
stage2_dad,12,332,"[12, 37, 21]","[6.7871262799956265, 3.172900643270019, 6.855483034481218]",0.96,0.0,0.96,True,0.007535143260611221,0,0,nan
stage2_dad,13,333,"[12, 37, 21]","[6.3968762799060634, 1.7214950719504942, 6.463532405750319]",0.98,0.0,0.98,True,0.0060179930296726525,0,0,nan
stage2_dad,14,334,"[12, 37, 6]","[8.465221267321159, 3.5044537312804147, 0.7389745203388852]",0.97,0.0,0.97,True,0.006336061516776681,0,0,nan
stage2_dad,15,335,"[12, 36, 21]","[4.948953990992441, 3.6218079962829197, 4.865682489590632]",0.98,0.0,0.98,True,0.006408826942788437,0,0,nan
stage2_dad,16,336,"[12, 36, 21]","[4.906977842640763, 4.759051118092309, 4.986490296471187]",0.97,0.0,0.97,True,0.0065797345887403935,0,0,nan
stage2_dad,17,337,"[12, 37, 21]","[6.30391841453541, 3.991258895128434, 6.28397247339989]",0.96,0.0,0.96,True,0.00632784771732986,0,0,nan
stage2_dad,18,338,"[12, 37, 21]","[7.821723880415742, 1.7883443683141422, 7.807088734359722]",0.96,0.0,0.96,True,0.006405724358046427,0,0,nan
stage2_dad,19,339,"[12, 37, 21]","[8.230149677975605, 1.9918373439263237, 8.013196609900875]",0.96,0.0,0.96,True,0.0066475798666942865,0,0,nan
stage2_dad,20,340,"[12, 36, 21]","[4.628242584473093, 3.6944215549316466, 4.697640581359967]",0.96,0.0,0.96,True,0.007080704905092716,0,0,nan
stage2_dad,21,341,"[12, 37, 21]","[7.807581619088263, 1.6861776541982703, 7.837018245220308]",0.96,0.0,0.96,True,0.007778306491672993,0,0,nan
