system,history_id,history_step,bus,A_star,J_star,second_amplitude,gap_best_second
ieee5,83,1,1,0.05,0.81328125,0.075,0.004687499999999956
ieee5,83,1,2,0.3,0.778125,0.15,0.012500000000000067
ieee5,83,1,3,0.05,0.778125,0.075,0.0031250000000000444
ieee5,83,1,4,0.05,0.78125,0.075,0.0
ieee5,84,1,0,0.3,0.7921875,0.2,0.0007812499999999556
ieee5,84,1,1,0.3,0.7546875000000001,0.05,0.0015625000000000222
ieee5,84,1,2,0.15,0.7109375000000001,0.2,0.0
ieee5,84,1,3,0.1,0.7015625000000001,0.15,0.0
ieee5,84,1,4,0.3,0.6937500000000001,0.075,0.0015625000000000222
ieee5,85,1,0,0.3,0.9070312500000002,0.15,0.0015624999999999112
ieee5,85,1,1,0.05,0.8296875000000001,0.075,0.0
ieee5,85,1,2,0.3,0.9109375000000001,0.2,0.0031250000000000444
ieee5,85,1,3,0.05,0.8804687500000001,0.075,0.0
ieee5,85,1,4,0.15,0.8695312500000001,0.1,0.0007812499999999556
ieee5,86,1,0,0.3,1.0921875,0.2,0.0023437499999998668
ieee5,86,1,1,0.05,0.8796875,0.075,0.0007812500000000666
ieee5,86,1,2,0.3,0.98203125,0.2,0.007031249999999933
ieee5,86,1,3,0.2,0.9171875,0.3,0.0
ieee5,86,1,4,0.15,1.015625,0.2,0.0
ieee5,87,1,0,0.3,1.13125,0.2,0.014062500000000089
ieee5,87,1,1,0.05,0.9484375,0.075,0.002343750000000089
ieee5,87,1,2,0.3,1.0171875,0.075,0.002343750000000089
ieee5,87,1,3,0.3,0.9476562500000001,0.05,0.002343749999999978
ieee5,87,1,4,0.3,1.02265625,0.1,0.0007812499999999556
ieee5,88,1,0,0.3,1.1453125000000002,0.075,0.004687499999999956
ieee5,88,1,1,0.05,0.9500000000000001,0.075,0.0
ieee5,88,1,2,0.15,1.05859375,0.2,0.0
ieee5,88,1,3,0.3,0.9687500000000001,0.1,0.004687499999999956
ieee5,88,1,4,0.1,1.040625,0.15,0.0
ieee5,89,1,0,0.3,1.12421875,0.2,0.016406249999999956
ieee5,89,1,1,0.05,0.93515625,0.075,0.0007812500000000666
ieee5,89,1,2,0.3,1.0421875,0.2,0.0023437499999998668
ieee5,89,1,3,0.1,0.9546875,0.15,0.0
ieee5,89,1,4,0.3,1.028125,0.1,0.0031250000000000444
ieee5,90,1,0,0.3,1.1265625000000001,0.2,0.016406249999999956
ieee5,90,1,1,0.05,0.95,0.075,0.0
ieee5,90,1,2,0.3,1.053125,0.05,0.0023437499999998668
ieee5,90,1,3,0.05,0.95234375,0.075,0.0
ieee5,90,1,4,0.3,1.04609375,0.15,0.0078125
ieee5,91,1,0,0.3,0.9906250000000001,0.1,0.0023437499999998668
ieee5,91,1,1,0.05,0.8562500000000002,0.075,0.0
ieee5,91,1,2,0.15,0.95234375,0.2,0.0
ieee5,91,1,3,0.3,0.8656250000000001,0.15,0.0015625000000000222
ieee5,91,1,4,0.05,0.8601562500000002,0.075,0.0
ieee5,92,1,0,0.3,0.8437499999999999,0.15,0.004687499999999956
ieee5,92,1,1,0.05,0.8156249999999999,0.075,0.007031250000000044
ieee5,92,1,2,0.3,0.7749999999999999,0.2,0.012500000000000067
ieee5,92,1,3,0.05,0.778125,0.075,0.0
ieee5,92,1,4,0.05,0.778125,0.075,0.0
ieee5,93,1,0,0.075,0.9250000000000002,0.3,0.0
ieee5,93,1,1,0.05,0.83203125,0.075,0.0
ieee5,93,1,2,0.3,0.9640625,0.2,0.0007812499999999556
ieee5,93,1,3,0.05,0.8804687500000001,0.075,0.0
ieee5,93,1,4,0.3,0.94765625,0.2,0.002343750000000089
ieee5,94,1,0,0.15,0.65625,0.3,0.0
ieee5,94,1,1,0.05,0.62890625,0.075,0.0
ieee5,94,1,2,0.05,0.628125,0.075,0.0
ieee5,94,1,3,0.05,0.6296875,0.075,0.0
ieee5,94,1,4,0.075,0.628125,0.1,0.0
ieee5,95,1,0,0.3,0.8125,0.2,0.003906249999999889
ieee5,95,1,1,0.05,0.7671875,0.075,0.006249999999999978
ieee5,95,1,2,0.3,0.7375,0.2,0.012499999999999956
ieee5,95,1,3,0.05,0.734375,0.075,0.0
ieee5,95,1,4,0.05,0.734375,0.075,0.0
ieee5,96,1,0,0.3,0.6687500000000001,0.2,0.0015625000000000222
ieee5,96,1,1,0.075,0.634375,0.1,0.0
ieee5,96,1,2,0.05,0.634375,0.075,0.0
ieee5,96,1,3,0.05,0.634375,0.075,0.0
ieee5,96,1,4,0.3,0.634375,0.05,0.0015625000000000222
ieee5,97,1,0,0.3,0.9710937500000001,0.2,0.002343749999999978
ieee5,97,1,1,0.05,0.8671875,0.075,0.0
ieee5,97,1,2,0.1,0.90234375,0.05,0.0015625000000001332
ieee5,97,1,3,0.05,0.9062500000000001,0.075,0.0
ieee5,97,1,4,0.3,0.9046875000000001,0.15,0.002343750000000089
ieee5,98,1,0,0.3,1.1335937500000002,0.2,0.01171875
ieee5,98,1,1,0.05,0.9281250000000001,0.075,0.0007812499999999556
ieee5,98,1,2,0.05,1.02421875,0.075,0.0
ieee5,98,1,3,0.1,0.953125,0.15,0.0
ieee5,98,1,4,0.3,1.0453125,0.05,0.007031249999999822
ieee5,99,1,0,0.3,1.13125,0.2,0.01171875
ieee5,99,1,1,0.05,0.8984375,0.075,0.0
ieee5,99,1,2,0.3,1.03125,0.15,0.009374999999999911
ieee5,99,1,3,0.15,0.9125000000000001,0.2,0.0
ieee5,99,1,4,0.3,0.99140625,0.1,0.005468750000000133
ieee5,100,1,0,0.3,1.12421875,0.2,0.004687499999999956
ieee5,100,1,1,0.05,0.91640625,0.075,0.0007812500000000666
ieee5,100,1,2,0.075,0.9812500000000001,0.1,0.0
ieee5,100,1,3,0.3,0.9375,0.2,0.002343750000000089
ieee5,100,1,4,0.3,1.01875,0.2,0.014843750000000044
ieee5,101,1,0,0.3,1.12890625,0.2,0.016406250000000178
ieee5,101,1,1,0.1,0.9109375000000001,0.075,0.0007812499999999556
ieee5,101,1,2,0.2,0.996875,0.3,0.0
ieee5,101,1,3,0.15,0.93515625,0.2,0.0
ieee5,101,1,4,0.3,1.01796875,0.05,0.0078125
ieee5,102,1,0,0.075,1.0640625000000001,0.1,0.0
ieee5,102,1,1,0.05,0.8500000000000001,0.075,0.0
ieee5,102,1,2,0.3,0.91796875,0.2,0.00390625
ieee5,102,1,3,0.3,0.9031250000000001,0.2,0.002343749999999978
ieee5,102,1,4,0.05,0.9867187500000001,0.075,0.0
ieee5,103,1,0,0.3,1.0250000000000001,0.2,0.0023437499999998668
ieee5,103,1,1,0.05,0.8625,0.075,0.0
ieee5,103,1,2,0.15,0.9421875000000002,0.2,0.0
ieee5,103,1,3,0.2,0.88984375,0.3,0.0
ieee5,103,1,4,0.2,0.878125,0.3,0.0
ieee5,104,1,0,0.3,0.82890625,0.2,0.0078125
ieee5,104,1,1,0.05,0.78046875,0.075,0.006249999999999978
ieee5,104,1,2,0.3,0.75078125,0.2,0.009375000000000133
ieee5,104,1,3,0.05,0.74453125,0.075,0.0
ieee5,104,1,4,0.05,0.74453125,0.075,0.0
ieee5,105,1,0,0.075,0.9304687500000002,0.2,0.0
ieee5,105,1,1,0.05,0.83125,0.075,0.0007812500000000666
ieee5,105,1,2,0.15,0.915625,0.1,0.002343749999999978
ieee5,105,1,3,0.05,0.8828125,0.075,0.0
ieee5,105,1,4,0.05,0.8929687500000001,0.075,0.0
ieee5,106,1,0,0.2,0.690625,0.3,0.0
ieee5,106,1,1,0.05,0.6140625,0.075,0.0
ieee5,106,1,2,0.05,0.6187500000000001,0.075,0.0
ieee5,106,1,3,0.05,0.61875,0.075,0.0
ieee5,106,1,4,0.1,0.6156250000000001,0.15,0.0
ieee5,107,1,0,0.2,0.6937500000000001,0.3,0.0
ieee5,107,1,1,0.05,0.6796875,0.075,0.0
ieee5,107,1,2,0.3,0.6796875000000001,0.2,0.006249999999999978
ieee5,107,1,3,0.05,0.6796875000000001,0.075,0.0
ieee5,107,1,4,0.05,0.6796875000000001,0.075,0.0
ieee5,108,1,0,0.3,0.8773437500000001,0.2,0.004687499999999956
ieee5,108,1,1,0.05,0.7867187500000001,0.075,0.0
ieee5,108,1,2,0.075,0.8015625000000001,0.1,0.0
ieee5,108,1,3,0.3,0.7750000000000001,0.05,0.00390625
ieee5,108,1,4,0.3,0.7515625000000001,0.05,0.0015624999999999112
ieee5,109,1,0,0.075,0.9046875000000001,0.1,0.0
ieee5,109,1,1,0.05,0.8500000000000001,0.075,0.0
ieee5,109,1,2,0.3,0.8875,0.2,0.005468750000000022
ieee5,109,1,3,0.075,0.8773437500000001,0.1,0.0
ieee5,109,1,4,0.3,0.8734375000000001,0.2,0.00390625
ieee5,110,1,0,0.3,1.1218750000000002,0.2,0.014062499999999867
ieee5,110,1,1,0.05,0.89140625,0.075,0.0031250000000000444
ieee5,110,1,2,0.05,1.00625,0.075,0.0
ieee5,110,1,3,0.15,0.91015625,0.2,0.0
ieee5,110,1,4,0.3,1.00859375,0.05,0.0078125
ieee5,111,1,0,0.3,1.1335937500000002,0.2,0.0046874999999997335
ieee5,111,1,1,0.15,0.87421875,0.2,0.0
ieee5,111,1,2,0.1,0.94296875,0.15,0.0
ieee5,111,1,3,0.2,0.9117187500000001,0.3,0.0
ieee5,111,1,4,0.3,0.9750000000000001,0.15,0.0031250000000000444
ieee5,112,1,0,0.3,0.978125,0.2,0.002343749999999978
ieee5,112,1,1,0.05,0.8296875000000001,0.075,0.0007812499999999556
ieee5,112,1,2,0.15,0.9257812500000001,0.2,0.0
ieee5,112,1,3,0.05,0.8328125000000002,0.075,0.0
ieee5,112,1,4,0.05,0.84140625,0.075,0.0
ieee5,113,1,0,0.3,1.12890625,0.075,0.018750000000000266
ieee5,113,1,1,0.05,0.915625,0.075,0.0
ieee5,113,1,2,0.2,1.0085937500000002,0.3,0.0
ieee5,113,1,3,0.3,0.93125,0.05,0.002343749999999978
ieee5,113,1,4,0.3,1.0289062500000001,0.2,0.005468750000000133
ieee5,114,1,0,0.3,1.1359375,0.075,0.007031250000000044
ieee5,114,1,1,0.05,0.88984375,0.075,0.0007812499999999556
ieee5,114,1,2,0.3,0.99609375,0.15,0.002343749999999978
ieee5,114,1,3,0.3,0.934375,0.15,0.002343750000000089
ieee5,114,1,4,0.3,1.00625,0.2,0.010156250000000089
ieee5,115,1,0,0.3,0.9875,0.2,0.00390625
ieee5,115,1,1,0.05,0.8390625,0.075,0.0015625000000000222
ieee5,115,1,2,0.15,0.9226562500000001,0.2,0.0
ieee5,115,1,3,0.3,0.86328125,0.15,0.00390625
ieee5,115,1,4,0.3,0.8648437500000001,0.2,0.0015624999999999112
ieee5,116,1,0,0.3,0.8187500000000001,0.2,0.003906249999999889
ieee5,116,1,1,0.05,0.771875,0.075,0.0031250000000000444
ieee5,116,1,2,0.3,0.7421875,0.2,0.009375000000000022
ieee5,116,1,3,0.05,0.7390625,0.075,0.0
ieee5,116,1,4,0.05,0.7390625,0.075,0.0
ieee5,117,1,0,0.3,0.9984375000000001,0.2,0.0007812499999999556
ieee5,117,1,1,0.05,0.84296875,0.075,0.0
ieee5,117,1,2,0.2,0.9359375000000001,0.3,0.0
ieee5,117,1,3,0.3,0.8906250000000001,0.2,0.002343749999999978
ieee5,117,1,4,0.2,0.9625000000000001,0.3,0.0
ieee5,118,1,0,0.3,0.9375,0.2,0.00390625
ieee5,118,1,1,0.05,0.8343750000000001,0.075,0.0
ieee5,118,1,2,0.1,0.8640625000000002,0.15,0.0
ieee5,118,1,3,0.3,0.84375,0.05,0.00390625
ieee5,118,1,4,0.15,0.8273437500000002,0.2,0.0
ieee5,119,1,0,0.3,0.8257812499999999,0.2,0.0031250000000000444
ieee5,119,1,1,0.05,0.7703125,0.075,0.010156249999999978
ieee5,119,1,2,0.3,0.7398437499999999,0.2,0.01562500000000011
ieee5,119,1,3,0.05,0.74296875,0.075,0.0
ieee5,119,1,4,0.05,0.73671875,0.075,0.0
ieee5,120,1,0,0.3,0.96484375,0.1,0.0007812499999999556
ieee5,120,1,1,0.05,0.8843750000000001,0.075,0.0015624999999999112
ieee5,120,1,2,0.2,0.9179687500000001,0.3,0.0
ieee5,120,1,3,0.05,0.89453125,0.075,0.0
ieee5,120,1,4,0.3,0.8851562500000001,0.1,0.00390625
ieee5,121,1,0,0.3,0.9226562500000002,0.2,0.0007812499999999556
ieee5,121,1,1,0.05,0.8460937500000001,0.075,0.0
ieee5,121,1,2,0.3,0.8953125000000002,0.075,0.004687499999999956
ieee5,121,1,3,0.2,0.8804687500000001,0.3,0.0
ieee5,121,1,4,0.15,0.8851562500000001,0.2,0.0
ieee5,122,1,0,0.1,1.0546875,0.075,0.0007812500000001776
ieee5,122,1,1,0.05,0.878125,0.075,0.0031250000000000444
ieee5,122,1,2,0.3,0.9195312500000001,0.15,0.006249999999999867
ieee5,122,1,3,0.05,0.9187500000000001,0.075,0.0
ieee5,122,1,4,0.3,0.97578125,0.075,0.002343749999999978
ieee5,123,1,0,0.2,1.140625,0.3,0.0
ieee5,123,1,1,0.15,0.88671875,0.2,0.0007812499999999556
ieee5,123,1,2,0.3,0.9726562500000001,0.2,0.005468749999999911
ieee5,123,1,3,0.15,0.921875,0.2,0.0
ieee5,123,1,4,0.3,0.984375,0.1,0.00390625
ieee5,124,1,0,0.2,1.1335937500000002,0.3,0.0
ieee5,124,1,1,0.15,0.8796875,0.05,0.00390625
ieee5,124,1,2,0.3,0.9484375,0.15,0.007031249999999933
ieee5,124,1,3,0.05,0.909375,0.075,0.0
ieee5,124,1,4,0.05,0.9765625,0.075,0.0
ieee5,125,1,0,0.3,1.1335937500000002,0.1,0.009374999999999911
ieee5,125,1,1,0.05,0.909375,0.075,0.0
ieee5,125,1,2,0.3,1.03125,0.05,0.0078125
ieee5,125,1,3,0.3,0.9328125,0.15,0.002343749999999978
ieee5,125,1,4,0.3,1.0164062500000002,0.05,0.0031249999999998224
ieee5,126,1,0,0.2,0.99921875,0.15,0.0007812499999999556
ieee5,126,1,1,0.05,0.8406250000000001,0.075,0.0
ieee5,126,1,2,0.3,0.90234375,0.2,0.014843750000000044
ieee5,126,1,3,0.3,0.9000000000000001,0.15,0.004687499999999956
ieee5,126,1,4,0.3,0.91796875,0.2,0.006250000000000089
ieee5,127,1,0,0.3,1.0265625,0.2,0.0015624999999999112
ieee5,127,1,1,0.05,0.8382812500000001,0.075,0.0007812500000000666
ieee5,127,1,2,0.15,0.9390625,0.2,0.0
ieee5,127,1,3,0.3,0.8546875,0.05,0.0078125
ieee5,127,1,4,0.3,0.8773437500000001,0.075,0.0023437499999998668
ieee5,128,1,0,0.2,0.7320312499999999,0.3,0.0
ieee5,128,1,1,0.05,0.696875,0.075,0.0
ieee5,128,1,2,0.3,0.6984374999999999,0.2,0.012499999999999956
ieee5,128,1,3,0.05,0.6984374999999999,0.075,0.0
ieee5,128,1,4,0.05,0.7015624999999999,0.075,0.0
ieee5,129,1,0,0.3,1.021875,0.2,0.0015624999999999112
ieee5,129,1,1,0.05,0.86328125,0.075,0.0007812500000000666
ieee5,129,1,2,0.2,0.9421875,0.3,0.0
ieee5,129,1,3,0.3,0.8882812500000001,0.15,0.0031250000000000444
ieee5,129,1,4,0.3,0.9609375,0.075,0.0007812500000000666
ieee5,130,1,0,0.3,0.8695312500000001,0.2,0.009374999999999911
ieee5,130,1,1,0.05,0.7710937500000001,0.075,0.0
ieee5,130,1,2,0.15,0.7640625000000001,0.2,0.0
ieee5,130,1,3,0.05,0.7289062500000001,0.075,0.0
ieee5,130,1,4,0.3,0.73046875,0.05,0.0007812499999999556
ieee5,131,1,0,0.1,0.74140625,0.15,0.0
ieee5,131,1,1,0.05,0.703125,0.075,0.0
ieee5,131,1,2,0.3,0.703125,0.2,0.012499999999999956
ieee5,131,1,3,0.05,0.703125,0.075,0.0
ieee5,131,1,4,0.05,0.7124999999999999,0.075,0.0
ieee5,132,1,0,0.3,0.7062499999999999,0.2,0.0031250000000000444
ieee5,132,1,1,0.1,0.6273437500000001,0.15,0.006249999999999867
ieee5,132,1,2,0.3,0.628125,0.05,0.006249999999999978
ieee5,132,1,3,0.05,0.6265625,0.075,0.0
ieee5,132,1,4,0.15,0.6265625,0.2,0.0
ieee5,133,1,0,0.075,1.01875,0.3,0.0007812499999999556
ieee5,133,1,1,0.05,0.88046875,0.075,0.0
ieee5,133,1,2,0.3,0.94921875,0.2,0.006249999999999978
ieee5,133,1,3,0.3,0.9015625,0.2,0.010156250000000089
ieee5,133,1,4,0.05,0.9578125000000001,0.2,0.0007812500000000666
ieee5,134,1,0,0.3,1.1335937500000002,0.1,0.014062500000000089
ieee5,134,1,1,0.05,0.9460937500000001,0.075,0.0
ieee5,134,1,2,0.3,1.0164062500000002,0.15,0.0046874999999997335
ieee5,134,1,3,0.075,0.9726562500000001,0.1,0.0
ieee5,134,1,4,0.3,1.046875,0.1,0.005468749999999911
ieee5,135,1,0,0.3,1.1101562500000002,0.2,0.0023437499999998668
ieee5,135,1,1,0.15,0.8945312500000001,0.1,0.0007812499999999556
ieee5,135,1,2,0.05,0.9859375000000001,0.075,0.0
ieee5,135,1,3,0.075,0.9046875000000001,0.1,0.0
ieee5,135,1,4,0.3,0.9187500000000001,0.2,0.0031249999999999334
ieee5,136,1,0,0.3,1.12890625,0.2,0.009375000000000133
ieee5,136,1,1,0.15,0.8835937500000001,0.1,0.0031249999999999334
ieee5,136,1,2,0.3,0.9328125,0.2,0.0007812499999999556
ieee5,136,1,3,0.075,0.9304687500000002,0.1,0.0
ieee5,136,1,4,0.1,0.9945312500000001,0.15,0.0
ieee5,137,1,0,0.3,1.12890625,0.2,0.009375000000000133
ieee5,137,1,1,0.05,0.91796875,0.075,0.0
ieee5,137,1,2,0.3,1.00078125,0.2,0.0031250000000000444
ieee5,137,1,3,0.15,0.9523437499999999,0.2,0.0
ieee5,137,1,4,0.3,1.0,0.075,0.0078125
ieee5,138,1,0,0.15,1.0281250000000002,0.3,0.0015624999999999112
ieee5,138,1,1,0.05,0.8265625000000001,0.075,0.0
ieee5,138,1,2,0.3,0.875,0.2,0.011718750000000111
ieee5,138,1,3,0.2,0.8968750000000001,0.3,0.0
ieee5,138,1,4,0.15,0.96015625,0.2,0.0
ieee5,139,1,0,0.3,1.1335937500000002,0.2,0.009374999999999911
ieee5,139,1,1,0.15,0.88359375,0.2,0.0007812500000001776
ieee5,139,1,2,0.3,0.9992187499999999,0.15,0.0015625000000002442
ieee5,139,1,3,0.15,0.92578125,0.2,0.0
ieee5,139,1,4,0.15,0.9812500000000002,0.2,0.0
ieee5,140,1,0,0.3,0.8179687499999999,0.2,0.0015625000000000222
ieee5,140,1,1,0.05,0.7703125,0.075,0.0031250000000000444
ieee5,140,1,2,0.3,0.7390625000000001,0.2,0.012499999999999956
ieee5,140,1,3,0.05,0.7390625000000001,0.075,0.0
ieee5,140,1,4,0.05,0.7390625000000001,0.075,0.0
ieee5,141,1,0,0.3,0.94765625,0.2,0.002343750000000089
ieee5,141,1,1,0.075,0.8601562500000001,0.1,0.0
ieee5,141,1,2,0.3,0.91484375,0.2,0.0007812500000000666
ieee5,141,1,3,0.2,0.9046875000000001,0.3,0.0
ieee5,141,1,4,0.3,0.89375,0.2,0.0015625000000000222
ieee5,142,1,0,0.2,0.6921875,0.3,0.0
ieee5,142,1,1,0.05,0.6203125,0.075,0.0
ieee5,142,1,2,0.05,0.6421875000000001,0.075,0.006249999999999867
ieee5,142,1,3,0.05,0.628125,0.075,0.0
ieee5,142,1,4,0.15,0.6296875000000001,0.2,0.0
ieee5,143,1,0,0.3,0.80546875,0.2,0.0015625000000000222
ieee5,143,1,1,0.05,0.76875,0.075,0.0
ieee5,143,1,2,0.3,0.7421875,0.2,0.018750000000000044
ieee5,143,1,3,0.05,0.7390625,0.075,0.0
ieee5,143,1,4,0.05,0.7421875,0.075,0.0
ieee5,144,1,0,0.075,0.8515625,0.1,0.0
ieee5,144,1,1,0.05,0.7718750000000001,0.075,0.0
ieee5,144,1,2,0.15,0.7421875,0.2,0.0
ieee5,144,1,3,0.05,0.7304687500000001,0.075,0.0
ieee5,144,1,4,0.1,0.7203125000000001,0.15,0.0
ieee5,145,1,0,0.3,0.95703125,0.2,0.002343750000000089
ieee5,145,1,1,0.05,0.8437500000000001,0.075,0.0
ieee5,145,1,2,0.1,0.8914062500000001,0.05,1.1102230246251565e-16
ieee5,145,1,3,0.15,0.8914062500000001,0.2,0.0
ieee5,145,1,4,0.2,0.8921875000000001,0.3,0.0
ieee5,146,1,0,0.075,1.07421875,0.1,0.0
ieee5,146,1,1,0.05,0.8679687500000001,0.075,0.0
ieee5,146,1,2,0.3,0.9609375,0.2,0.0007812500000000666
ieee5,146,1,3,0.2,0.92578125,0.3,0.0
ieee5,146,1,4,0.3,0.99296875,0.2,0.0015625000000001332
ieee5,147,1,0,0.3,1.1335937500000002,0.2,0.007031249999999822
ieee5,147,1,1,0.1,0.8921875,0.15,0.0007812499999999556
ieee5,147,1,2,0.3,0.9781249999999999,0.15,0.0015625000000001332
ieee5,147,1,3,0.3,0.9265625,0.2,0.002343750000000089
ieee5,147,1,4,0.15,0.9921875,0.2,0.0007812499999999556
ieee5,148,1,0,0.3,1.1335937500000002,0.2,0.007031249999999822
ieee5,148,1,1,0.05,0.8929687500000001,0.075,0.0007812499999999556
ieee5,148,1,2,0.3,0.98515625,0.2,0.0015625000000001332
ieee5,148,1,3,0.15,0.9125000000000001,0.2,0.0
ieee5,148,1,4,0.2,1.0109375,0.05,0.004687499999999956
ieee5,149,1,0,0.3,1.12890625,0.075,0.002343750000000089
ieee5,149,1,1,0.05,0.9015624999999999,0.075,0.0007812500000000666
ieee5,149,1,2,0.3,0.9984375000000001,0.2,0.0078125
ieee5,149,1,3,0.3,0.9171875,0.15,0.002343749999999978
ieee5,149,1,4,0.2,1.0,0.3,0.0
ieee5,150,1,0,0.3,1.11953125,0.2,0.018750000000000044
ieee5,150,1,1,0.05,0.9203125,0.075,0.0
ieee5,150,1,2,0.3,1.0234375,0.15,0.0007812500000001776
ieee5,150,1,3,0.2,0.9585937499999999,0.3,0.0
ieee5,150,1,4,0.2,1.03125,0.3,0.0
ieee5,151,1,0,0.3,1.08984375,0.15,0.0031250000000000444
ieee5,151,1,1,0.05,0.8984375,0.15,0.0007812499999999556
ieee5,151,1,2,0.3,0.96953125,0.15,0.0007812500000000666
ieee5,151,1,3,0.05,0.909375,0.075,0.0
ieee5,151,1,4,0.2,0.9429687500000001,0.3,0.0
ieee5,152,1,0,0.3,0.82578125,0.2,0.007812499999999889
ieee5,152,1,1,0.05,0.77421875,0.075,0.009375000000000022
ieee5,152,1,2,0.3,0.75390625,0.2,0.009374999999999911
ieee5,152,1,3,0.05,0.75078125,0.075,0.0
ieee5,152,1,4,0.05,0.7476562499999999,0.075,0.0
ieee5,153,1,0,0.3,0.9148437500000002,0.1,0.004687499999999956
ieee5,153,1,1,0.05,0.8359375,0.075,0.0
ieee5,153,1,2,0.2,0.9023437500000001,0.3,0.0
ieee5,153,1,3,0.075,0.8796875000000002,0.1,0.0
ieee5,153,1,4,0.3,0.8679687500000001,0.2,0.0007812500000000666
ieee5,154,1,0,0.3,0.93828125,0.2,0.0015625000000000222
ieee5,154,1,1,0.05,0.8109375000000001,0.075,0.0
ieee5,154,1,2,0.1,0.8601562500000002,0.15,0.0
ieee5,154,1,3,0.05,0.8054687500000002,0.075,0.0
ieee5,154,1,4,0.2,0.7968750000000001,0.3,0.0
ieee5,155,1,0,0.3,0.8210937500000001,0.2,0.0031250000000000444
ieee5,155,1,1,0.075,0.77734375,0.1,0.0031249999999999334
ieee5,155,1,2,0.3,0.7507812500000001,0.2,0.006249999999999978
ieee5,155,1,3,0.05,0.7476562500000001,0.075,0.0
ieee5,155,1,4,0.05,0.7476562500000001,0.075,0.0
ieee5,156,1,0,0.2,0.8710937500000001,0.3,0.0007812500000000666
ieee5,156,1,1,0.05,0.7984375000000001,0.075,0.0
ieee5,156,1,2,0.2,0.78828125,0.3,0.0
ieee5,156,1,3,0.15,0.7796875000000001,0.2,0.0
ieee5,156,1,4,0.3,0.7640625,0.05,0.0031249999999999334
ieee5,157,1,0,0.3,0.9242187500000001,0.15,0.0031250000000000444
ieee5,157,1,1,0.05,0.8437500000000001,0.075,0.0015625000000000222
ieee5,157,1,2,0.2,0.8914062500000001,0.3,0.0
ieee5,157,1,3,0.05,0.8929687500000001,0.075,0.0
ieee5,157,1,4,0.3,0.8828125,0.2,0.0015625000000001332
ieee5,158,1,0,0.3,1.13125,0.2,0.014062500000000089
ieee5,158,1,1,0.05,0.9570312500000001,0.075,0.0
ieee5,158,1,2,0.3,1.0367187500000001,0.1,0.0023437499999998668
ieee5,158,1,3,0.05,0.97421875,0.075,0.0
ieee5,158,1,4,0.2,1.0296875,0.3,0.0
ieee5,159,1,0,0.3,1.1171875,0.2,0.009375000000000133
ieee5,159,1,1,0.15,0.9234375000000001,0.05,0.0007812499999999556
ieee5,159,1,2,0.3,1.009375,0.2,0.0007812500000001776
ieee5,159,1,3,0.15,0.9468750000000001,0.2,0.0
ieee5,159,1,4,0.2,1.01171875,0.3,0.0
ieee5,160,1,0,0.3,1.1242187500000003,0.2,0.011718749999999778
ieee5,160,1,1,0.05,0.88125,0.075,0.0015625000000000222
ieee5,160,1,2,0.15,0.99921875,0.2,0.0
ieee5,160,1,3,0.3,0.8960937500000001,0.15,0.0015624999999999112
ieee5,160,1,4,0.15,0.9929687500000002,0.2,0.0
ieee5,161,1,0,0.3,1.1335937500000002,0.2,0.0046874999999997335
ieee5,161,1,1,0.075,0.8796875000000001,0.15,0.0
ieee5,161,1,2,0.3,0.9867187500000001,0.2,0.0007812499999999556
ieee5,161,1,3,0.3,0.92109375,0.2,0.0031250000000000444
ieee5,161,1,4,0.3,0.99140625,0.15,0.0031250000000000444
ieee5,162,1,0,0.3,1.02734375,0.075,0.0031249999999998224
ieee5,162,1,1,0.075,0.8562500000000001,0.05,0.0007812500000000666
ieee5,162,1,2,0.3,0.9148437500000001,0.2,0.014843750000000044
ieee5,162,1,3,0.05,0.8984375,0.075,0.0
ieee5,162,1,4,0.05,0.96796875,0.075,0.0
ieee5,163,1,0,0.3,1.1101562500000002,0.2,0.005468749999999911
ieee5,163,1,1,0.15,0.8835937500000001,0.05,0.0007812500000000666
ieee5,163,1,2,0.3,0.971875,0.1,0.0007812499999999556
ieee5,163,1,3,0.05,0.8921875000000001,0.075,0.0
ieee5,163,1,4,0.2,0.9234375,0.3,0.0
ieee5,164,1,0,0.3,0.83828125,0.2,0.005468750000000022
ieee5,164,1,1,0.05,0.7890625,0.075,0.010156249999999978
ieee5,164,1,2,0.3,0.7546875,0.2,0.015625
ieee5,164,1,3,0.05,0.7515624999999999,0.075,0.0
ieee5,164,1,4,0.05,0.7515624999999999,0.075,0.0
ieee5,165,1,0,0.3,0.9593750000000001,0.2,0.002343750000000089
ieee5,165,1,1,0.05,0.8343750000000001,0.075,0.0
ieee5,165,1,2,0.3,0.9632812500000001,0.2,0.0031250000000000444
ieee5,165,1,3,0.3,0.87421875,0.15,0.0015625000000000222
ieee5,165,1,4,0.3,0.95703125,0.2,0.009375000000000022
ieee5,166,1,0,0.3,0.7585937500000001,0.15,0.004687500000000067
ieee5,166,1,1,0.3,0.7078125000000001,0.05,0.014062499999999978
ieee5,166,1,2,0.3,0.6812500000000001,0.075,0.006249999999999867
ieee5,166,1,3,0.05,0.671875,0.075,0.0
ieee5,166,1,4,0.3,0.6687500000000001,0.075,0.0015625000000000222
ieee5,167,1,0,0.2,0.8046875,0.3,0.0
ieee5,167,1,1,0.1,0.75625,0.05,0.0007812499999999556
ieee5,167,1,2,0.3,0.7398437499999999,0.2,0.009375000000000133
